_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
13.754952937057029	-25.639230580098335	Tag 36	CDS/P/2MASS/color	00:55:01.18870	-25:38:21.2301	 	 
13.556655870711163	-25.523076513389388	Tag 37	CDS/P/2MASS/color	00:54:13.59741	-25:31:23.0754	 	 
13.613410367944228	-25.411909721020066	Tag 38	CDS/P/2MASS/color	00:54:27.21849	-25:24:42.8750	 	 
13.622693348822482	-25.29102342919287	Tag 39	CDS/P/2MASS/color	00:54:29.44640	-25:17:27.6843	 	 
13.772443621992219	-25.280691801091685	Tag 40	CDS/P/2MASS/color	00:55:05.38647	-25:16:50.4905	 	 
13.819096855987041	-25.34698883513786	Tag 41	CDS/P/2MASS/color	00:55:16.58325	-25:20:49.1598	 	 
13.804658218582182	-25.480324927060163	Tag 42	CDS/P/2MASS/color	00:55:13.11797	-25:28:49.1697	 	 
13.716648003449201	-25.548735516511048	Tag 43	CDS/P/2MASS/color	00:54:51.99552	-25:32:55.4479	 	 
13.913305383805717	-25.746390305816494	Tag 44	CDS/P/2MASS/color	00:55:39.19329	-25:44:47.0051	 	 
14.04527825863625	-25.775254864420937	Tag 45	CDS/P/2MASS/color	00:56:10.86678	-25:46:30.9175	 	 
14.071600225377734	-25.885050872009703	Tag 46	CDS/P/2MASS/color	00:56:17.18405	-25:53:06.1831	 	 
14.022694937113114	-26.019147882453687	Tag 47	CDS/P/2MASS/color	00:56:05.44678	-26:01:08.9324	 	 
13.856680365842575	-26.104952440920684	Tag 48	CDS/P/2MASS/color	00:55:25.60329	-26:06:17.8288	 	 
13.798232100346867	-25.97093913556516	Tag 49	CDS/P/2MASS/color	00:55:11.57570	-25:58:15.3809	 	 
13.877362840814907	-25.941221039758098	Tag 50	CDS/P/2MASS/color	00:55:30.56708	-25:56:28.3957	 	 
13.874993158518649	-25.81549321931862	Tag 51	CDS/P/2MASS/color	00:55:29.99836	-25:48:55.7756	 	 
13.764492254992843	-25.803062878062633	Tag 52	CDS/P/2MASS/color	00:55:03.47814	-25:48:11.0264	 	 
13.712175617493932	-25.96399627697213	Tag 53	CDS/P/2MASS/color	00:54:50.92215	-25:57:50.3866	 	 
13.716686911420341	-26.08351089212327	Tag 54	CDS/P/2MASS/color	00:54:52.00486	-26:05:00.6392	 	 
13.741273705891661	-26.21127372078654	Tag 55	CDS/P/2MASS/color	00:54:57.90569	-26:12:40.5854	 	 
13.4241325986083	-25.338827174551287	Tag 56	CDS/P/2MASS/color	00:53:41.79182	-25:20:19.7778	 	 
13.236977108057735	-25.342751614465108	Tag 57	CDS/P/2MASS/color	00:52:56.87451	-25:20:33.9058	 	 
12.953474607211904	-25.410412192624932	Tag 58	CDS/P/2MASS/color	00:51:48.83391	-25:24:37.4839	 	 
12.696854937540595	-25.34710913458543	Tag 59	CDS/P/2MASS/color	00:50:47.24519	-25:20:49.5929	 	 
12.420633267028379	-25.491087583399455	Tag 60	CDS/P/2MASS/color	00:49:40.95198	-25:29:27.9153	 	 
12.608004671301872	-25.497871846261077	Tag 61	CDS/P/2MASS/color	00:50:25.92112	-25:29:52.3386	 	 
12.868997432855162	-25.519048029876128	Tag 62	CDS/P/2MASS/color	00:51:28.55938	-25:31:08.5729	 	 
13.104636569471193	-25.514390300567488	Tag 63	CDS/P/2MASS/color	00:52:25.11278	-25:30:51.8051	 	 
13.398033150925682	-25.59261550239083	Tag 64	CDS/P/2MASS/color	00:53:35.52796	-25:35:33.4158	 	 
13.540394237544612	-25.687705086669006	Tag 65	CDS/P/2MASS/color	00:54:09.69462	-25:41:15.7383	 	 
13.523433576211234	-25.818246389114837	Tag 66	CDS/P/2MASS/color	00:54:05.62406	-25:49:05.6870	 	 
13.322060905178143	-25.79815403665293	Tag 67	CDS/P/2MASS/color	00:53:17.29462	-25:47:53.3545	 	 
13.206563708270297	-25.70645976688947	Tag 68	CDS/P/2MASS/color	00:52:49.57529	-25:42:23.2552	 	 
13.048321496703558	-25.72824214036183	Tag 69	CDS/P/2MASS/color	00:52:11.59716	-25:43:41.6717	 	 
12.874135682852526	-25.63625574240626	Tag 70	CDS/P/2MASS/color	00:51:29.79256	-25:38:10.5207	 	 
12.69042597511331	-25.667277701739547	Tag 71	CDS/P/2MASS/color	00:50:45.70223	-25:40:02.1997	 	 
12.468079492263211	-25.632664162313848	Tag 72	CDS/P/2MASS/color	00:49:52.33908	-25:37:57.5910	 	 
12.149926068031961	-25.447357554071704	Tag 73	CDS/P/2MASS/color	00:48:35.98226	-25:26:50.4872	 	 
12.030150370953614	-25.599642901808576	Tag 74	CDS/P/2MASS/color	00:48:07.23609	-25:35:58.7144	 	 
12.098810081690779	-25.767813476192657	Tag 75	CDS/P/2MASS/color	00:48:23.71442	-25:46:04.1285	 	 
12.1973835652599	-25.936137067841344	Tag 76	CDS/P/2MASS/color	00:48:47.37206	-25:56:10.0934	 	 
13.445098223340002	-26.004928799514452	Tag 77	CDS/P/2MASS/color	00:53:46.82357	-26:00:17.7437	 	 
13.073623611319201	-25.865868063655693	Tag 78	CDS/P/2MASS/color	00:52:17.66967	-25:51:57.1250	 	 
12.573776818378171	-25.778299568465112	Tag 79	CDS/P/2MASS/color	00:50:17.70644	-25:46:41.8784	 	 
12.305685944240851	-25.861632506543277	Tag 80	CDS/P/2MASS/color	00:49:13.36463	-25:51:41.8770	 	 
12.662389395458705	-25.93285417950699	Tag 81	CDS/P/2MASS/color	00:50:38.97345	-25:55:58.2750	 	 
12.967835791587731	-25.963022682841874	Tag 82	CDS/P/2MASS/color	00:51:52.28059	-25:57:46.8817	 	 
13.433797417778745	-26.163448713501772	Tag 83	CDS/P/2MASS/color	00:53:44.11138	-26:09:48.4154	 	 
13.528498512920965	-26.30478957932969	Tag 84	CDS/P/2MASS/color	00:54:06.83964	-26:18:17.2425	 	 
13.106537312422663	-26.25047923983178	Tag 85	CDS/P/2MASS/color	00:52:25.56895	-26:15:01.7253	 	 
12.779169909048434	-26.197307747369262	Tag 86	CDS/P/2MASS/color	00:51:07.00078	-26:11:50.3079	 	 
12.555999211299042	-26.07408980653267	Tag 87	CDS/P/2MASS/color	00:50:13.43981	-26:04:26.7233	 	 
12.369343715420733	-26.202196210352746	Tag 88	CDS/P/2MASS/color	00:49:28.64249	-26:12:07.9064	 	 
12.624168086941326	-26.383364900855984	Tag 89	CDS/P/2MASS/color	00:50:29.80034	-26:23:00.1136	 	 
13.212628046289964	-26.48049411909599	Tag 90	CDS/P/2MASS/color	00:52:51.03073	-26:28:49.7788	 	 
12.842841507837687	-26.461039019470757	Tag 91	CDS/P/2MASS/color	00:51:22.28196	-26:27:39.7405	 	 
13.115929585093806	-26.060285999218344	Tag 92	CDS/P/2MASS/color	00:52:27.82310	-26:03:37.0296	 	 
13.381630977882185	-26.45900105025582	Tag 93	CDS/P/2MASS/color	00:53:31.59143	-26:27:32.4038	 	 
