_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
197.13752017729553	-23.502352326826426	Tag 0	CDS/P/2MASS/color	13:08:33.00484	-23:30:08.4684	 	 
197.0961318373155	-23.474459976533705	Tag 1	CDS/P/2MASS/color	13:08:23.07164	-23:28:28.0559	 	 
197.22455774863718	-23.4853641197374	Tag 2	CDS/P/2MASS/color	13:08:53.89386	-23:29:07.3108	 	 
197.23123130491933	-23.422868006236257	Tag 3	CDS/P/2MASS/color	13:08:55.49551	-23:25:22.3248	 	 
197.05897312219324	-23.40926115951699	Tag 4	CDS/P/2MASS/color	13:08:14.15355	-23:24:33.3402	 	 
196.97670674505815	-23.49914014200573	Tag 5	CDS/P/2MASS/color	13:07:54.40962	-23:29:56.9045	 	 
196.85929497223438	-23.46985529689557	Tag 6	CDS/P/2MASS/color	13:07:26.23079	-23:28:11.4791	 	 
196.97537754324443	-23.381586010796536	Tag 7	CDS/P/2MASS/color	13:07:54.09061	-23:22:53.7096	 	 
197.1680435974011	-23.36576528710624	Tag 8	CDS/P/2MASS/color	13:08:40.33046	-23:21:56.7550	 	 
197.3050794318175	-23.421625691310773	Tag 9	CDS/P/2MASS/color	13:09:13.21906	-23:25:17.8525	 	 
197.36240917934666	-23.48510529499853	Tag 10	CDS/P/2MASS/color	13:09:26.97820	-23:29:06.3791	 	 
197.22392521481456	-23.630323927504616	Tag 11	CDS/P/2MASS/color	13:08:53.74205	-23:37:49.1661	 	 
196.89596154757254	-23.604623255646953	Tag 12	CDS/P/2MASS/color	13:07:35.03077	-23:36:16.6437	 	 
196.98271043601437	-23.15173078598197	Tag 13	CDS/P/2MASS/color	13:07:55.85050	-23:09:06.2308	 	 
196.87652309339876	-23.13437957748739	Tag 14	CDS/P/2MASS/color	13:07:30.36554	-23:08:03.7665	 	 
196.9097260318051	-23.040391202601867	Tag 15	CDS/P/2MASS/color	13:07:38.33425	-23:02:25.4083	 	 
197.12690163447084	-23.023648884329678	Tag 16	CDS/P/2MASS/color	13:08:30.45639	-23:01:25.1360	 	 
197.14526406911025	-23.1935203897682	Tag 17	CDS/P/2MASS/color	13:08:34.86338	-23:11:36.6734	 	 
197.23422295918135	-23.20117217277273	Tag 18	CDS/P/2MASS/color	13:08:56.21351	-23:12:04.2198	 	 
197.32429862464554	-23.269638287408167	Tag 19	CDS/P/2MASS/color	13:09:17.83167	-23:16:10.6978	 	 
196.68063692503335	-23.05176775140488	Tag 20	CDS/P/2MASS/color	13:06:43.35286	-23:03:06.3639	 	 
196.59368835232533	-22.947378942087553	Tag 21	CDS/P/2MASS/color	13:06:22.48520	-22:56:50.5642	 	 
196.44787663069346	-23.061130990204937	Tag 22	CDS/P/2MASS/color	13:05:47.49039	-23:03:40.0716	 	 
196.5723769892821	-23.151144580829342	Tag 23	CDS/P/2MASS/color	13:06:17.37048	-23:09:04.1205	 	 
196.73849608008643	-22.86527066390456	Tag 24	CDS/P/2MASS/color	13:06:57.23906	-22:51:54.9744	 	 
196.9650064739017	-22.930788833668984	Tag 25	CDS/P/2MASS/color	13:07:51.60155	-22:55:50.8398	 	 
197.09253495388515	-22.93611167530299	Tag 26	CDS/P/2MASS/color	13:08:22.20839	-22:56:10.0020	 	 
197.09142540582377	-23.102601213372427	Tag 27	CDS/P/2MASS/color	13:08:21.94210	-23:06:09.3644	 	 
197.00419542906673	-23.039195600328448	Tag 28	CDS/P/2MASS/color	13:08:01.00690	-23:02:21.1042	 	 
196.8219629221024	-22.726238764819396	Tag 29	CDS/P/2MASS/color	13:07:17.27110	-22:43:34.4596	 	 
196.8893007408431	-22.587621973549673	Tag 30	CDS/P/2MASS/color	13:07:33.43218	-22:35:15.4391	 	 
197.01674984661048	-22.561408619899737	Tag 31	CDS/P/2MASS/color	13:08:04.01996	-22:33:41.0710	 	 
197.16242007809558	-22.602320405520285	Tag 32	CDS/P/2MASS/color	13:08:38.98082	-22:36:08.3535	 	 
197.2422560985844	-22.708345020794724	Tag 33	CDS/P/2MASS/color	13:08:58.14146	-22:42:30.0421	 	 
197.16487996608012	-22.775675094519507	Tag 34	CDS/P/2MASS/color	13:08:39.57119	-22:46:32.4303	 	 
197.3064694471138	-22.91417033589344	Tag 35	CDS/P/2MASS/color	13:09:13.55267	-22:54:51.0132	 	 
197.42423896853163	-23.008475702443228	Tag 36	CDS/P/2MASS/color	13:09:41.81735	-23:00:30.5125	 	 
197.34782564792263	-23.034916083781503	Tag 37	CDS/P/2MASS/color	13:09:23.47816	-23:02:05.6979	 	 
197.37306802721582	-22.644020793637885	Tag 38	CDS/P/2MASS/color	13:09:29.53633	-22:38:38.4749	 	 
197.24309051419434	-22.52132835547211	Tag 39	CDS/P/2MASS/color	13:08:58.34172	-22:31:16.7821	 	 
197.0904800901665	-23.727861538611386	Tag 40	CDS/P/2MASS/color	13:08:21.71522	-23:43:40.3015	 	 
197.03469945268753	-23.652566613366485	Tag 41	CDS/P/2MASS/color	13:08:08.32787	-23:39:09.2398	 	 
197.0869760586712	-23.784272023617014	Tag 42	CDS/P/2MASS/color	13:08:20.87425	-23:47:03.3793	 	 
197.29647069949442	-23.76714338932396	Tag 43	CDS/P/2MASS/color	13:09:11.15297	-23:46:01.7162	 	 
197.31927681455286	-23.69870942601092	Tag 44	CDS/P/2MASS/color	13:09:16.62644	-23:41:55.3539	 	 
197.45722936806754	-23.628088702639634	Tag 45	CDS/P/2MASS/color	13:09:49.73505	-23:37:41.1193	 	 
197.49342993740197	-23.79415133549735	Tag 46	CDS/P/2MASS/color	13:09:58.42318	-23:47:38.9448	 	 
197.4956526145716	-23.75862783309154	Tag 47	CDS/P/2MASS/color	13:09:58.95663	-23:45:31.0602	 	 
197.5308050817782	-23.64104295105586	Tag 48	CDS/P/2MASS/color	13:10:07.39322	-23:38:27.7546	 	 
197.53636364874612	-23.852066285065497	Tag 49	CDS/P/2MASS/color	13:10:08.72728	-23:51:07.4386	 	 
197.23422743598198	-23.868477780141795	Tag 50	CDS/P/2MASS/color	13:08:56.21458	-23:52:06.5200	 	 
196.90922399359664	-23.98135277485911	Tag 51	CDS/P/2MASS/color	13:07:38.21376	-23:58:52.8700	 	 
196.88760113649806	-23.825083763671334	Tag 52	CDS/P/2MASS/color	13:07:33.02427	-23:49:30.3015	 	 
196.83209781955574	-24.027783142478974	Tag 53	CDS/P/2MASS/color	13:07:19.70348	-24:01:40.0193	 	 
196.91488361213172	-24.135762971589152	Tag 54	CDS/P/2MASS/color	13:07:39.57207	-24:08:08.7467	 	 
197.49701726363634	-23.91189793565749	Tag 55	CDS/P/2MASS/color	13:09:59.28414	-23:54:42.8326	 	 
197.01531521269195	-23.91116710263573	Tag 56	CDS/P/2MASS/color	13:08:03.67565	-23:54:40.2016	 	 
196.81283897799855	-23.777407332422676	Tag 57	CDS/P/2MASS/color	13:07:15.08135	-23:46:38.6664	 	 
196.74330208770166	-23.962680696666585	Tag 58	CDS/P/2MASS/color	13:06:58.39250	-23:57:45.6505	 	 
196.9990828564177	-24.068287439535368	Tag 59	CDS/P/2MASS/color	13:07:59.77989	-24:04:05.8348	 	 
197.2422216889661	-24.049223211019942	Tag 60	CDS/P/2MASS/color	13:08:58.13321	-24:02:57.2036	 	 
197.15198146301407	-24.254916941979815	Tag 61	CDS/P/2MASS/color	13:08:36.47555	-24:15:17.7010	 	 
197.50247771333576	-23.965851769549957	Tag 62	CDS/P/2MASS/color	13:10:00.59465	-23:57:57.0664	 	 
197.71114004739923	-23.902468843915013	Tag 63	CDS/P/2MASS/color	13:10:50.67361	-23:54:08.8878	 	 
196.64999955874845	-23.87939401686807	Tag 64	CDS/P/2MASS/color	13:06:35.99989	-23:52:45.8185	 	 
196.66244099260518	-23.746530012685707	Tag 65	CDS/P/2MASS/color	13:06:38.98584	-23:44:47.5080	 	 
196.61622102793734	-23.312209870386045	Tag 66	CDS/P/2MASS/color	13:06:27.89305	-23:18:43.9555	 	 
196.98588353068695	-23.25084374986185	Tag 67	CDS/P/2MASS/color	13:07:56.61205	-23:15:03.0375	 	 
196.81870504023738	-22.68548285456793	Tag 68	CDS/P/2MASS/color	13:07:16.48921	-22:41:07.7383	 	 
197.14237341560965	-22.722449454454324	Tag 69	CDS/P/2MASS/color	13:08:34.16962	-22:43:20.8180	 	 
196.55812143366686	-22.757917402381853	Tag 70	CDS/P/2MASS/color	13:06:13.94914	-22:45:28.5026	 	 
196.462294968265	-22.78174687759185	Tag 71	CDS/P/2MASS/color	13:05:50.95079	-22:46:54.2888	 	 
196.57025429280588	-22.879882985747766	Tag 72	CDS/P/2MASS/color	13:06:16.86103	-22:52:47.5787	 	 
196.88581030405481	-22.826045429901423	Tag 73	CDS/P/2MASS/color	13:07:32.59447	-22:49:33.7635	 	 
196.9444322152371	-22.777962224019248	Tag 74	CDS/P/2MASS/color	13:07:46.66373	-22:46:40.6640	 	 
196.9013915553314	-22.683671989875556	Tag 75	CDS/P/2MASS/color	13:07:36.33397	-22:41:01.2192	 	 
196.76713643089454	-22.92454973356779	Tag 76	CDS/P/2MASS/color	13:07:04.11274	-22:55:28.3790	 	 
196.85649649502943	-22.978631206264794	Tag 77	CDS/P/2MASS/color	13:07:25.55916	-22:58:43.0723	 	 
197.37263288843135	-22.76102466857917	Tag 78	CDS/P/2MASS/color	13:09:29.43189	-22:45:39.6888	 	 
197.4502400937744	-22.87688514360788	Tag 79	CDS/P/2MASS/color	13:09:48.05762	-22:52:36.7865	 	 
197.46732481906298	-22.953586324787203	Tag 80	CDS/P/2MASS/color	13:09:52.15796	-22:57:12.9108	 	 
197.4398252967062	-23.055063598823743	Tag 81	CDS/P/2MASS/color	13:09:45.55807	-23:03:18.2290	 	 
197.52037096621538	-23.090486079126197	Tag 82	CDS/P/2MASS/color	13:10:04.88903	-23:05:25.7499	 	 
197.39477916889248	-23.30782227631311	Tag 83	CDS/P/2MASS/color	13:09:34.74700	-23:18:28.1602	 	 
