_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
197.51721271877545	-24.48509974681378	Tag 0	CDS/P/2MASS/color	13:10:04.13105	-24:29:06.3591	 	 
197.58559861848113	-24.495975137269898	Tag 1	CDS/P/2MASS/color	13:10:20.54367	-24:29:45.5105	 	 
197.59306399194205	-24.468262778429207	Tag 2	CDS/P/2MASS/color	13:10:22.33536	-24:28:05.7460	 	 
197.62832819014974	-24.311074150109548	Tag 3	CDS/P/2MASS/color	13:10:30.79877	-24:18:39.8669	 	 
197.55255600561964	-24.285231633618157	Tag 4	CDS/P/2MASS/color	13:10:12.61344	-24:17:06.8339	 	 
197.33478440427663	-24.28970255592212	Tag 5	CDS/P/2MASS/color	13:09:20.34826	-24:17:22.9292	 	 
197.31082034277992	-24.3201087007838	Tag 6	CDS/P/2MASS/color	13:09:14.59688	-24:19:12.3913	 	 
197.34848250834773	-24.512286011441564	Tag 7	CDS/P/2MASS/color	13:09:23.63580	-24:30:44.2296	 	 
197.23769529642206	-24.493062864295233	Tag 8	CDS/P/2MASS/color	13:08:57.04687	-24:29:35.0263	 	 
197.2253086851348	-24.44989023765195	Tag 9	CDS/P/2MASS/color	13:08:54.07408	-24:26:59.6049	 	 
197.190091534789	-24.3626130409308	Tag 10	CDS/P/2MASS/color	13:08:45.62197	-24:21:45.4069	 	 
197.1946971110604	-24.312657441649797	Tag 11	CDS/P/2MASS/color	13:08:46.72731	-24:18:45.5668	 	 
197.76511593816497	-24.413546257571735	Tag 12	CDS/P/2MASS/color	13:11:03.62783	-24:24:48.7665	 	 
197.75824200663968	-24.465794168802415	Tag 13	CDS/P/2MASS/color	13:11:01.97808	-24:27:56.8590	 	 
197.75839590703444	-24.538924056558436	Tag 14	CDS/P/2MASS/color	13:11:02.01502	-24:32:20.1266	 	 
197.7937598915032	-24.502066280453683	Tag 15	CDS/P/2MASS/color	13:11:10.50237	-24:30:07.4386	 	 
197.5478577793133	-24.60496003417975	Tag 16	CDS/P/2MASS/color	13:10:11.48587	-24:36:17.8561	 	 
