_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
196.99189693330814	-24.795265135651306	Tag 0	CDS/P/2MASS/color	13:07:58.05526	-24:47:42.9545	 	 
197.0951228497031	-24.768393646818094	Tag 1	CDS/P/2MASS/color	13:08:22.82948	-24:46:06.2171	 	 
197.11475808768603	-24.745125619610803	Tag 2	CDS/P/2MASS/color	13:08:27.54194	-24:44:42.4522	 	 
197.15083809032592	-24.773785358846595	Tag 3	CDS/P/2MASS/color	13:08:36.20114	-24:46:25.6273	 	 
197.0889176413397	-24.805205723673367	Tag 4	CDS/P/2MASS/color	13:08:21.34023	-24:48:18.7406	 	 
197.17221676515993	-24.76270341885114	Tag 5	CDS/P/2MASS/color	13:08:41.33202	-24:45:45.7323	 	 
197.1592607974915	-24.73651742445802	Tag 6	CDS/P/2MASS/color	13:08:38.22259	-24:44:11.4627	 	 
197.06230022713615	-24.823503013606953	Tag 7	CDS/P/2MASS/color	13:08:14.95205	-24:49:24.6108	 	 
197.01801242927942	-24.81491955131206	Tag 8	CDS/P/2MASS/color	13:08:04.32298	-24:48:53.7104	 	 
196.99436709465908	-24.836592821165677	Tag 9	CDS/P/2MASS/color	13:07:58.64810	-24:50:11.7342	 	 
197.12089154823857	-24.694744280310864	Tag 10	CDS/P/2MASS/color	13:08:29.01397	-24:41:41.0794	 	 
197.15358091276778	-24.677527679093345	Tag 11	CDS/P/2MASS/color	13:08:36.85942	-24:40:39.0996	 	 
197.1707394456823	-24.657780247461616	Tag 12	CDS/P/2MASS/color	13:08:40.97747	-24:39:28.0089	 	 
197.1865903866634	-24.68272544312302	Tag 13	CDS/P/2MASS/color	13:08:44.78169	-24:40:57.8116	 	 
197.2220587823258	-24.700239601846327	Tag 14	CDS/P/2MASS/color	13:08:53.29411	-24:42:00.8626	 	 
197.24525446784835	-24.677957361431364	Tag 15	CDS/P/2MASS/color	13:08:58.86107	-24:40:40.6465	 	 
197.2222097306469	-24.668314939243693	Tag 16	CDS/P/2MASS/color	13:08:53.33034	-24:40:05.9338	 	 
197.21945015533205	-24.717613348828415	Tag 17	CDS/P/2MASS/color	13:08:52.66804	-24:43:03.4081	 	 
197.2460832059526	-24.698002653644743	Tag 18	CDS/P/2MASS/color	13:08:59.05997	-24:41:52.8096	 	 
197.21847695256403	-24.738550250141536	Tag 19	CDS/P/2MASS/color	13:08:52.43447	-24:44:18.7809	 	 
197.16719398129666	-24.706201921809125	Tag 20	CDS/P/2MASS/color	13:08:40.12656	-24:42:22.3269	 	 
197.18937931098878	-24.630705344993743	Tag 21	CDS/P/2MASS/color	13:08:45.45103	-24:37:50.5392	 	 
197.23480983662304	-24.623723760826245	Tag 22	CDS/P/2MASS/color	13:08:56.35436	-24:37:25.4055	 	 
197.25995560161593	-24.610489840055184	Tag 23	CDS/P/2MASS/color	13:09:02.38934	-24:36:37.7634	 	 
197.22456051826737	-24.574114627649735	Tag 24	CDS/P/2MASS/color	13:08:53.89452	-24:34:26.8127	 	 
197.2391418326301	-24.54503564783599	Tag 25	CDS/P/2MASS/color	13:08:57.39404	-24:32:42.1283	 	 
197.30338023241345	-24.543495356874853	Tag 26	CDS/P/2MASS/color	13:09:12.81126	-24:32:36.5833	 	 
197.34935232414378	-24.566605108457043	Tag 27	CDS/P/2MASS/color	13:09:23.84456	-24:33:59.7784	 	 
197.3262269407614	-24.609719668839205	Tag 28	CDS/P/2MASS/color	13:09:18.29447	-24:36:34.9908	 	 
197.29167002803567	-24.57050333021851	Tag 29	CDS/P/2MASS/color	13:09:10.00081	-24:34:13.8120	 	 
197.2982304858636	-24.631534561297965	Tag 30	CDS/P/2MASS/color	13:09:11.57532	-24:37:53.5244	 	 
197.33194294195587	-24.62997598935541	Tag 31	CDS/P/2MASS/color	13:09:19.66631	-24:37:47.9136	 	 
197.3487880917058	-24.591017411671125	Tag 32	CDS/P/2MASS/color	13:09:23.70914	-24:35:27.6627	 	 
197.39673886960594	-24.543732528606565	Tag 33	CDS/P/2MASS/color	13:09:35.21733	-24:32:37.4371	 	 
197.35736479849078	-24.61516763850982	Tag 34	CDS/P/2MASS/color	13:09:25.76755	-24:36:54.6035	 	 
197.33628387596409	-24.268940377365094	Tag 35	CDS/P/2MASS/color	13:09:20.70813	-24:16:08.1854	 	 
197.3274356067726	-24.313347196459265	Tag 36	CDS/P/2MASS/color	13:09:18.58455	-24:18:48.0499	 	 
197.343704153658	-24.216222223835334	Tag 37	CDS/P/2MASS/color	13:09:22.48900	-24:12:58.4000	 	 
197.4878673782827	-24.300069117695905	Tag 38	CDS/P/2MASS/color	13:09:57.08817	-24:18:00.2488	 	 
197.50669089773436	-24.3164155448061	Tag 39	CDS/P/2MASS/color	13:10:01.60582	-24:18:59.0960	 	 
197.52153909145005	-24.341593431026187	Tag 40	CDS/P/2MASS/color	13:10:05.16938	-24:20:29.7364	 	 
197.24969673855452	-23.964130743563867	Tag 41	CDS/P/2MASS/color	13:08:59.92722	-23:57:50.8707	 	 
197.4321511910706	-23.956381155379	Tag 42	CDS/P/2MASS/color	13:09:43.71629	-23:57:22.9722	 	 
197.47963933006588	-23.992715123511704	Tag 43	CDS/P/2MASS/color	13:09:55.11344	-23:59:33.7744	 	 
197.47653939266047	-24.027257804735896	Tag 44	CDS/P/2MASS/color	13:09:54.36945	-24:01:38.1281	 	 
197.51684995304387	-23.966974944955677	Tag 45	CDS/P/2MASS/color	13:10:04.04399	-23:58:01.1098	 	 
197.42021114596184	-23.943919247712145	Tag 46	CDS/P/2MASS/color	13:09:40.85068	-23:56:38.1093	 	 
197.4071316328129	-23.90964151475245	Tag 47	CDS/P/2MASS/color	13:09:37.71159	-23:54:34.7095	 	 
