_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
196.6567866100913	-24.70252026645538	Tag 171	CDS/P/2MASS/color	13:06:37.62879	-24:42:09.0730	 	 
196.87257808894813	-24.607060921991987	Tag 172	CDS/P/2MASS/color	13:07:29.41874	-24:36:25.4193	 	 
197.56662771803147	-24.752451207304098	Tag 174	CDS/P/2MASS/color	13:10:15.99065	-24:45:08.8243	 	 
197.80520878970583	-23.67979711868515	Tag 175	CDS/P/2MASS/color	13:11:13.25011	-23:40:47.2696	 	 
197.63349726549606	-23.472203184766983	Tag 176	CDS/P/2MASS/color	13:10:32.03934	-23:28:19.9315	 	 
196.59145487878416	-23.60304858424786	Tag 177	CDS/P/2MASS/color	13:06:21.94917	-23:36:10.9749	 	 
196.8946948013062	-24.840411599550993	Tag 178	CDS/P/2MASS/color	13:07:34.72675	-24:50:25.4818	 	 
197.0313275922846	-24.932302301545743	Tag 179	CDS/P/2MASS/color	13:08:07.51862	-24:55:56.2883	 	 
197.36972841198033	-25.03064498735727	Tag 180	CDS/P/2MASS/color	13:09:28.73482	-25:01:50.3220	 	 
197.71620282819615	-24.937308049887655	Tag 181	CDS/P/2MASS/color	13:10:51.88868	-24:56:14.3090	 	 
197.97819372474683	-24.82659930821988	Tag 182	CDS/P/2MASS/color	13:11:54.76649	-24:49:35.7575	 	 
198.08261033756162	-24.644538393314928	Tag 183	CDS/P/2MASS/color	13:12:19.82648	-24:38:40.3382	 	 
198.3851164622436	-24.501251653176286	Tag 184	CDS/P/2MASS/color	13:13:32.42795	-24:30:04.5060	 	 
198.49964861862915	-24.301462110575685	Tag 185	CDS/P/2MASS/color	13:13:59.91567	-24:18:05.2636	 	 
198.179990205224	-24.234778727399746	Tag 186	CDS/P/2MASS/color	13:12:43.19765	-24:14:05.2034	 	 
197.8937964652429	-24.300328237830282	Tag 187	CDS/P/2MASS/color	13:11:34.51115	-24:18:01.1817	 	 
197.76928651978602	-24.174633947389605	Tag 188	CDS/P/2MASS/color	13:11:04.62876	-24:10:28.6822	 	 
198.1417574825669	-24.326677549306687	Tag 189	CDS/P/2MASS/color	13:12:34.02180	-24:19:36.0392	 	 
198.10356576421947	-24.471729285619272	Tag 190	CDS/P/2MASS/color	13:12:24.85578	-24:28:18.2254	 	 
198.2476012892295	-24.696178803522997	Tag 191	CDS/P/2MASS/color	13:12:59.42431	-24:41:46.2437	 	 
197.77955097699845	-24.60840117345397	Tag 192	CDS/P/2MASS/color	13:11:07.09223	-24:36:30.2442	 	 
197.72612928275692	-24.828258777804884	Tag 193	CDS/P/2MASS/color	13:10:54.27103	-24:49:41.7316	 	 
197.82932540742348	-24.504394756680604	Tag 194	CDS/P/2MASS/color	13:11:19.03810	-24:30:15.8211	 	 
197.76430079153127	-23.524446439984356	Tag 195	CDS/P/2MASS/color	13:11:03.43219	-23:31:28.0072	 	 
198.0158634106968	-23.5206098092712	Tag 196	CDS/P/2MASS/color	13:12:03.80722	-23:31:14.1953	 	 
198.1780310549665	-23.555343804272017	Tag 197	CDS/P/2MASS/color	13:12:42.72745	-23:33:19.2377	 	 
198.42567092937574	-23.778717879554716	Tag 198	CDS/P/2MASS/color	13:13:42.16102	-23:46:43.3844	 	 
198.48390858082726	-23.95782558425761	Tag 199	CDS/P/2MASS/color	13:13:56.13806	-23:57:28.1721	 	 
198.40235605095575	-24.188664079431177	Tag 200	CDS/P/2MASS/color	13:13:36.56545	-24:11:19.1907	 	 
198.11445489459956	-24.10282141888183	Tag 201	CDS/P/2MASS/color	13:12:27.46917	-24:06:10.1571	 	 
197.94572354760666	-23.90127696661756	Tag 202	CDS/P/2MASS/color	13:11:46.97365	-23:54:04.5971	 	 
198.1675877843315	-23.851309032722803	Tag 203	CDS/P/2MASS/color	13:12:40.22107	-23:51:04.7125	 	 
197.90797336629007	-23.730329929935777	Tag 204	CDS/P/2MASS/color	13:11:37.91361	-23:43:49.1877	 	 
198.16444674460956	-23.662340940350187	Tag 205	CDS/P/2MASS/color	13:12:39.46722	-23:39:44.4274	 	 
198.28872209525798	-23.581644167965507	Tag 206	CDS/P/2MASS/color	13:13:09.29330	-23:34:53.9190	 	 
198.1572554524002	-23.976002179994623	Tag 207	CDS/P/2MASS/color	13:12:37.74131	-23:58:33.6078	 	 
197.56106815820692	-23.185949034694485	Tag 208	CDS/P/2MASS/color	13:10:14.65636	-23:11:09.4165	 	 
197.67866879611927	-23.13845964884072	Tag 209	CDS/P/2MASS/color	13:10:42.88051	-23:08:18.4547	 	 
197.81083236380644	-23.192575909007267	Tag 210	CDS/P/2MASS/color	13:11:14.59977	-23:11:33.2733	 	 
197.91715025121843	-23.21640446530587	Tag 211	CDS/P/2MASS/color	13:11:40.11606	-23:12:59.0561	 	 
198.0010609733939	-23.27196097302626	Tag 212	CDS/P/2MASS/color	13:12:00.25463	-23:16:19.0595	 	 
198.12487124469953	-23.343298920464054	Tag 213	CDS/P/2MASS/color	13:12:29.96910	-23:20:35.8761	 	 
198.21169715003379	-23.45514384933677	Tag 214	CDS/P/2MASS/color	13:12:50.80732	-23:27:18.5179	 	 
198.03149788647255	-23.400629619672163	Tag 215	CDS/P/2MASS/color	13:12:07.55949	-23:24:02.2666	 	 
197.87653920573803	-23.337169652673463	Tag 216	CDS/P/2MASS/color	13:11:30.36941	-23:20:13.8107	 	 
197.81594712315513	-23.422170613840496	Tag 217	CDS/P/2MASS/color	13:11:15.82731	-23:25:19.8142	 	 
197.62060799473156	-23.23848279869236	Tag 218	CDS/P/2MASS/color	13:10:28.94592	-23:14:18.5381	 	 
197.69313418177734	-23.31881346596513	Tag 219	CDS/P/2MASS/color	13:10:46.35220	-23:19:07.7285	 	 
