RA DEC MAG_R MAG_G MAG_Z FLUX_R FLUX_G FLUX_Z FIBERFLUX_G FIBERFLUX_R FIBERFLUX_Z MW_TRANSMISSION_G MW_TRANSMISSION_R MW_TRANSMISSION_Z FLUX_IVAR_G FLUX_IVAR_R FLUX_IVAR_Z GAIA_PHOT_G_MEAN_MAG GAIA_PHOT_G_MEAN_MAG_1 MASKBITS FRACMASKED_G FRACMASKED_R FRACMASKED_Z FRACFLUX_G FRACFLUX_R FRACFLUX_Z FRACIN_G FRACIN_R FRACIN_Z NOBS_G NOBS_R NOBS_Z PROB LOCAL SEP
196.9598215618275 -23.63076276712885 19.487125 20.7655 18.535656 16.038 4.9408364 38.524563 1.8712178 6.0739903 14.590211 0.686611 0.7762576 0.86790943 1559.1058 669.2705 263.69577 0.0 0.0 0 0.0004910345 0.066883266 0.0017858635 0.0020425792 0.0019229203 0.0016130202 1.0 1.0 0.9767443 18 20 42 0.4611280117376454 True 0.383091735379462
196.6416659145256 -24.32935039414799 19.56119 20.336298 18.950348 14.980433 7.3363657 26.294235 1.9453754 3.9723437 6.972411 0.6681857 0.7621633 0.85905933 548.62256 340.34583 28.290918 0.0 0.0 0 0.0038942029 0.004511858 0.0048864717 0.0047500753 0.0077721993 0.0042486596 0.9995784 0.9994773 0.9992796 6 9 4 0.1348440640975551 True 0.3931960829719112
197.0723294872255 -24.27791812007437 19.065224 20.227116 18.109692 23.654314 8.112482 57.032665 1.9237074 5.6091313 13.524117 0.6786641 0.770194 0.8641107 100.75983 27.35795 4.510862 0.0 0.0 0 0.049169164 0.04397709 0.045691095 0.19932954 0.20299788 0.045055073 0.903621 0.32047865 0.96470034 2 1 2 0.3012014393672912 True 0.3163466867036505
196.0862592441737 -23.55925227206529 19.851465 20.901743 19.107702 11.466062 4.358155 22.746717 1.9666854 5.174239 10.264812 0.6485523 0.74700457 0.84946 661.8189 266.35956 34.442486 0.0 0.0 0 0.08971877 0.00064686104 0.000943934 0.079604894 0.11433838 0.075445615 0.79731995 0.81248873 0.81109625 4 5 4 0.1335144420107337 True 0.861297853905885
196.1435732623682 -23.5286370358538 19.065262 19.694807 18.548792 23.65348 13.245765 38.061275 1.1243532 2.0078015 3.2307925 0.64756584 0.74623895 0.8489729 365.8136 170.84178 61.664536 0.0 0.0 0 0.011106675 0.007501438 0.0075676227 0.056997698 0.05536725 0.061266314 0.9999997 0.9523932 0.980158 19 20 44 0.1463511372832753 True 0.8343177246914922
197.9243139371516 -24.1869598620251 19.231047 20.015953 18.568258 20.304 9.854142 37.38497 2.1465251 4.4228153 8.1435585 0.69103396 0.7796224 0.8700118 227.79008 134.90126 4.138775 0.0 0.0 0 0.0022641164 0.0034486083 0.0042899596 0.0007255893 0.0006781919 -0.00015610708 0.9990468 0.9986815 0.99875903 2 2 1 0.3153117474326342 True 0.9609415495069354
196.4755157604093 -24.6324739907177 19.351503 21.360588 18.09615 18.171822 2.8560429 57.74839 0.67958635 4.3239274 13.741047 0.67245686 0.76544166 0.8611243 292.71695 161.53673 16.344799 0.0 0.0 0 0.0010704114 0.0016376473 0.0015941809 0.04434197 0.032586336 0.020366097 0.7500013 0.7213641 0.9998599 3 5 3 0.0401958283824829 True 0.7300761009442258
196.3828671724712 -23.77491986290777 18.162819 19.25486 17.264154 54.309055 19.863514 124.26201 3.8176517 10.437884 23.882435 0.6520928 0.74974906 0.85120434 673.1072 312.2068 122.76042 0.0 0.0 0 0.0010046366 0.0011076538 0.017966565 0.0027437527 0.0023355808 0.00036972784 0.947271 0.90907997 0.99986416 18 20 44 0.1832808184610801 True 0.5193833906862794
197.2696002811353 -23.18730922914772 19.836151 21.589672 18.89643 11.628924 2.3127635 27.633005 1.1091946 5.577198 13.252707 0.6946034 0.7823328 0.8717023 1923.3832 788.16064 327.16443 0.0 0.0 2816 0.00014392284 0.10001322 0.067217596 0.00063054514 0.00050806865 0.0004628606 0.9999999 1.0000001 1.0 18 20 43 0.4989515850116179 True 0.891271576613379
197.2101038103612 -24.16216335914372 19.0684 20.579489 18.152805 23.58524 5.864141 54.812317 0.7257347 2.9188633 6.7834654 0.6772364 0.76910216 0.8634253 95.071396 44.07055 1.9978228 0.0 0.0 0 0.059202183 0.059524473 0.06332653 0.07961891 0.041766886 0.023883682 0.8313604 0.9003399 0.9124197 3 4 2 0.3730475150267456 True 0.3297602243066544
197.0357682227231 -24.93487069107607 18.936613 19.811514 18.290613 26.628975 11.895811 48.27857 2.6674435 5.9711175 10.825689 0.7214916 0.802606 0.8842663 197.92567 155.80353 7.912469 0.0 0.0 0 0.0013860469 0.024680082 0.0035208764 0.0010204584 0.0023537704 0.0036881433 0.99936026 0.9990843 0.9982733 2 5 4 0.1491782618239024 True 0.935703857418244
196.0223313140839 -23.45166442757127 19.851652 21.480042 18.99847 11.464076 2.5584888 25.154297 1.2730352 5.7042155 12.516101 0.6528963 0.7503713 0.85159934 2297.8745 1051.2029 389.00092 0.0 0.0 0 0.049395088 0.019743249 0.001232046 0.013632289 0.016948808 0.014605559 0.9997531 0.999707 0.9995881 20 22 45 0.1211449453774123 True 0.969189650717162
196.0320759125587 -23.86948968558314 19.328981 21.04517 18.386599 18.55272 3.8188434 44.193714 1.304007 6.335132 15.090672 0.6609723 0.75661105 0.8555532 296.63562 150.37036 20.523758 0.0 0.0 0 0.024648633 0.025878334 0.025538005 0.0036136876 0.002502069 0.0020722614 0.9964195 0.9962486 0.9961483 3 4 5 0.0473774048573616 True 0.7965275212701871
196.170124016103 -24.56844338628345 19.183294 20.391928 18.417624 21.216904 6.9699354 42.94879 1.6583456 5.048104 10.218738 0.6769988 0.7689204 0.8633112 334.74155 196.77902 24.270718 0.0 0.0 0 0.0028642302 0.0029095004 0.0035919086 0.66722816 0.38212612 0.20409703 0.9996181 0.9995822 0.9994486 5 7 6 0.0324176478216491 True 0.8640711281660038
195.90482894504 -23.58811323471541 19.983171 20.71234 19.422863 10.156208 5.188766 17.01588 1.8239218 3.5700455 5.9813137 0.65421975 0.7513956 0.8522494 528.0134 296.87106 28.366732 0.0 0.0 2048 0.0032868935 0.0048544 0.0060679656 0.0036868218 0.008915786 0.012468559 0.99959373 0.99943405 0.99732906 4 6 5 0.0651983273472643 True 0.9938590413587514
197.4969114235213 -24.83111168470315 19.164581 20.35782 18.33916 21.585764 7.1923633 46.16744 1.7729657 5.321035 11.380582 0.7263188 0.8062193 0.8864909 248.37091 172.96779 19.712788 0.0 0.0 0 0.002748263 0.0040922514 0.0051635597 5.5716482e-05 7.4332216e-05 3.6227306e-05 0.99890405 0.9984084 0.9982188 2 5 4 0.2774531790112987 True 0.99158035249072
196.6717053492481 -24.10764045164465 18.71673 19.860767 17.811378 32.606762 11.368234 75.06688 2.7849145 7.987789 18.389387 0.6725374 0.7655034 0.86116314 628.603 280.86575 108.72543 0.0 0.0 0 0.015520842 0.016366458 0.017905723 0.025977956 0.025657346 0.024757756 0.9956077 0.9955202 0.9955302 18 20 42 0.1681168785394177 True 0.2231707281056995
196.4152235130102 -24.86451848285994 19.658854 21.283817 18.695444 13.691731 3.0652986 33.252327 1.1923833 5.326004 12.934962 0.6776881 0.7694477 0.86364233 228.46191 196.32115 28.580444 0.0 0.0 0 0.015164194 0.011900571 0.20196007 0.0023507695 0.006353666 0.0010671845 0.9909757 0.7723547 0.99003404 2 5 4 0.0216635104268735 True 0.9597864832735292
196.5181950029737 -23.74137116973596 19.95289 20.898275 19.226234 10.443453 4.372096 20.394173 1.8514575 4.4225035 8.636348 0.66371435 0.758724 0.8568888 1879.9517 872.97144 355.99487 0.0 0.0 0 0.0033671337 0.0040347353 0.005338363 0.00017121152 0.0016236982 2.6890764e-05 0.9473684 0.90910625 1.0 18 20 44 0.2426931214932395 True 0.4326267731698922
196.5879308802405 -23.46700637360386 19.788511 21.474602 18.862782 12.150544 2.5713367 28.5028 0.95576984 4.516376 10.594535 0.6627959 0.7580166 0.85644186 1376.0869 569.77344 221.76299 0.0 0.0 0 0.005554301 0.0068283193 0.030606026 0.003868212 0.0023438046 0.0016173829 1.0 0.99999994 0.9999969 18 20 43 0.340258554526834 True 0.6081064795610525
196.9210893000635 -23.03083692337702 18.99896 19.66172 18.512833 25.142946 13.655626 39.34295 2.2938523 4.223476 6.608772 0.67128074 0.7645396 0.8605565 685.19836 346.2822 125.00899 0.0 0.0 0 0.0022043143 0.0018880116 0.0072792354 0.024121203 0.014652727 0.005045001 0.9994764 0.9993762 0.99927247 19 20 43 0.5917746264255512 True 0.978164627839194
197.6332141402137 -24.3341916896987 19.218468 20.87515 18.154327 20.540573 4.466214 54.735485 0.98282063 4.520092 12.044914 0.6734967 0.7662388 0.8616258 238.06946 120.72762 2.4754019 0.0 0.0 0 0.04634416 0.05935085 0.022066025 0.012089709 0.008295559 0.009828631 0.9573326 0.95619696 0.63685846 3 5 1 0.3740885483190757 True 0.7524210516040492
196.5786715964487 -24.25378283169108 19.410284 19.92694 19.000471 17.214188 10.69605 25.107988 1.7386806 2.7982268 4.081392 0.6631025 0.75825274 0.8565911 236.37936 150.21106 14.62237 0.0 0.0 0 0.0061592376 0.0071883136 0.007186227 0.007989796 0.00880713 0.0069405474 0.9971531 0.9965726 0.9958329 5 7 4 0.1348440640975551 True 0.3759312237647661
197.0332602998547 -24.0581420566411 18.668764 19.527842 18.01692 34.079575 15.447692 62.12007 2.7266054 6.0152383 10.964545 0.685152 0.77514607 0.8672141 703.6535 302.661 122.40607 0.0 0.0 0 0.005092212 0.024663582 0.0012607136 0.022192096 0.007851408 -0.0028015391 0.99967074 0.9580488 0.99999946 18 19 42 0.3409456443606228 True 0.1393810150450349
196.1621442444384 -23.46234298885599 19.95874 21.288954 19.025887 10.387329 3.0508342 24.52704 0.71809787 2.4449441 5.7731147 0.6514968 0.7492875 0.8509111 1452.5228 646.82697 202.16914 0.0 0.0 0 0.006328632 0.016060501 0.0037531562 -0.0034068169 -0.013738574 0.04051525 0.9521791 0.99973786 0.9996599 20 24 45 0.1829350235081004 True 0.8609604516474124
196.8169497383817 -24.97471345137097 19.603184 20.529238 18.934187 14.412086 6.141926 26.688574 1.6152487 3.7901962 7.0187564 0.71483886 0.79761326 0.8811853 283.98346 187.94733 20.217205 0.0 0.0 0 0.00365973 0.0042004474 0.004830643 1.051321e-05 9.058829e-06 1.7921737e-05 0.99892807 0.9987403 0.94120294 3 5 4 0.075757147303235 True 0.9684497423706772
197.6507453426952 -24.42720620047066 19.894903 20.527512 19.429396 11.016366 6.1517053 16.913836 2.2346642 4.0017977 6.144108 0.6668407 0.7611295 0.8584074 363.69275 229.40157 12.483898 0.0 0.0 0 0.0027250508 0.0047916346 0.0065012127 0.0006077928 0.0018129331 0.0029202257 0.9991296 0.9986349 0.99747384 2 3 3 0.3653772157715066 True 0.8107651865629069
197.4923387853116 -24.18071389850541 19.27497 20.982224 18.321438 19.499018 4.046787 46.92726 0.86398804 4.163036 10.01896 0.6810807 0.7720403 0.8652688 626.34656 269.42834 83.50024 0.0 0.0 0 0.029023282 0.052834764 0.027192902 0.01632794 0.007412503 0.008823728 0.999992 0.9999918 0.9999919 18 22 40 0.4028000841485656 True 0.575958267222261
195.8964945420924 -24.21137111084325 19.591497 20.663248 18.849255 14.568037 5.4287615 28.860107 1.6200719 4.34745 8.612544 0.65818673 0.75446165 0.85419285 270.1615 148.702 30.962784 0.0 0.0 0 0.008259779 0.007998341 0.020251393 0.05132316 0.08195767 0.11768281 0.99685866 0.99691254 0.9966134 4 4 5 0.0200072941954233 True 0.9304973234173988
196.8800787391197 -24.5642104461486 19.715292 20.623129 19.001917 12.998192 5.6331105 25.074547 2.5242438 5.8245983 11.236113 0.7068284 0.7915814 0.8774516 510.82254 325.83478 47.47045 0.0 0.0 0 0.0020316567 0.003110672 0.0037852263 0.005926687 0.010763491 0.009795066 0.9999994 0.99999905 0.9999986 4 5 5 0.1634720332586293 True 0.5556882001041774
197.3470149717078 -23.8876027892142 18.556248 19.046535 18.22924 37.800816 24.064981 51.08624 1.6034409 2.5186546 3.4038572 0.65496206 0.7519697 0.8526136 255.47876 121.4203 38.084 0.0 0.0 0 0.1190433 0.10692855 0.10692568 0.06749271 0.040245622 0.017131994 0.999996 0.9999904 0.9999965 18 20 42 0.4454410909973144 True 0.4340970091522481
196.7922062219501 -23.45528243033732 19.448898 21.305714 18.46767 16.61273 3.0041015 41.01399 0.93989784 5.197651 12.83211 0.67620796 0.76831526 0.8629311 1047.2041 433.38113 163.78279 0.0 0.0 0 0.043279435 0.014701663 0.025353616 0.021430837 0.012830281 0.010787179 0.9992935 0.99925554 0.9992512 19 20 42 0.4549058458539483 True 0.5605819908159113
196.6370989375483 -23.96759463011682 19.302399 20.53467 18.403463 19.012543 6.1112766 43.512527 2.1989882 6.841182 15.656882 0.65769315 0.7540804 0.85395145 1501.9752 650.30493 262.41953 0.0 0.0 0 0.0015331228 0.001772367 0.032793615 0.00042846386 0.000314841 0.00030537913 0.9997892 0.99974656 0.9769292 18 20 43 0.2086467730832845 True 0.2352087926515508
196.5133227100678 -23.41683913681994 18.6849 19.131258 18.326859 33.57683 22.258562 46.69349 4.3423696 6.550424 9.109322 0.65752864 0.75395346 0.853871 729.4138 366.71283 142.33073 0.0 0.0 0 0.00018929988 0.0002976715 0.02268726 0.017029382 0.012711403 0.006134913 0.9973973 0.999659 0.9999153 19 20 44 0.3331327172801825 True 0.6848268403403234
196.4778371238524 -23.99277085269044 19.813265 21.004087 18.93551 11.876653 3.9661126 26.656052 1.0736657 3.215127 7.2160563 0.6387996 0.739419 0.8446242 271.88544 119.61964 22.073586 0.0 0.0 0 0.03204299 0.13889112 0.029562067 0.0040536276 0.0038204896 0.0030850773 0.9824254 0.66271573 0.9523268 4 4 4 0.1470171258895514 True 0.3774213060311887
196.5411354020729 -24.6317515560771 19.508995 20.490667 18.83703 15.718171 6.364044 29.186888 1.323165 3.2680058 6.0683217 0.6773368 0.76917905 0.8634736 125.09615 83.24558 15.73583 0.0 0.0 0 0.0055408296 0.005975775 0.0074638813 0.018127179 0.12454592 0.0090433005 0.6664123 0.5999806 0.99946856 2 3 4 0.0824020370377669 True 0.7001726857146379
197.2888333857156 -23.84102600446147 19.740011 20.79817 18.991907 12.7056 4.7943726 25.30679 2.4143205 6.398207 12.743835 0.65335584 0.750727 0.8518252 2078.0095 939.23517 377.66846 0.0 0.0 0 1.3314843e-06 1.8273638e-06 0.013123435 0.0027826591 0.0028708938 0.01564513 0.9999861 1.0000001 1.0 18 20 43 0.4522325744942939 True 0.4004901199623452
196.2296989339739 -24.64194113133978 18.497791 18.859173 18.27567 39.89176 28.597698 48.94774 5.2685556 7.3492613 9.017645 0.6829168 0.77344173 0.86614704 168.50021 143.43019 13.119415 0.0 0.0 0 0.06274773 0.06279312 0.07045122 0.014864111 0.012661213 0.008572095 0.9993245 0.9993366 0.99849874 6 10 5 0.0401958283824829 True 0.8750078334395235
196.0708527881991 -24.03104306189147 19.379963 20.283497 18.770979 17.701708 7.701956 31.017612 1.1539302 2.6521232 4.6471524 0.6521498 0.74979323 0.85123235 162.82509 83.25039 12.189267 0.0 0.0 0 0.012555487 0.014499935 0.014583495 0.051978383 0.020090086 0.00758276 0.9478558 0.9963976 0.9965282 4 4 4 0.0473774048573616 True 0.7491988405567932
197.0524750853668 -23.45384088550744 18.776867 20.059586 17.930683 30.849888 9.465986 67.25532 2.2887864 7.459213 16.261703 0.6987133 0.78544796 0.87364215 719.51105 343.1127 133.0603 0.0 0.0 0 0.030733965 0.0015550373 0.015489426 0.002709923 0.0020055412 0.003025856 1.0 1.0 0.97700876 19 20 42 0.5164606768259088 True 0.5741246991170755
197.3926832300682 -23.29184899109014 19.58157 21.213768 18.641174 14.701857 3.2695887 34.9567 1.0351009 4.6543794 11.066748 0.6997263 0.7862148 0.87411916 1296.6265 628.67267 220.11816 0.0 0.0 0 0.052572016 0.015799625 0.030364102 0.0021290234 0.0006108905 0.00038619657 1.0 1.0 0.9761912 17 20 41 0.4530445259460015 True 0.8509186157784968
196.0013280864077 -23.79999949026041 19.497208 21.451994 18.234823 15.889756 2.6254425 50.82426 0.48757207 2.9508936 9.438597 0.6574531 0.7538951 0.85383403 114.33215 58.799393 5.2110124 0.0 0.0 0 0.1160597 0.11332796 0.10627682 0.20703994 0.014479683 0.010912632 0.61684424 0.91941226 0.7013409 2 4 4 0.0722010048188457 True 0.8387286722961965
197.5329359409267 -24.52441197310786 19.88501 21.419197 19.008514 11.117215 2.7059603 24.922647 0.8388279 3.4462554 7.725838 0.7181794 0.80012214 0.8827346 458.2918 259.21417 11.035888 0.0 0.0 0 0.04258949 0.042851005 0.05236896 0.015929459 0.01188253 0.005727913 0.98225677 0.98115885 0.95952374 3 6 4 0.3442267178716395 True 0.7812200189818326
196.0986733935143 -24.37732647982538 19.749453 21.290936 18.825634 12.595596 3.0452693 29.494886 1.1792083 4.8773456 11.421195 0.66391444 0.758878 0.8569861 406.6297 201.81456 36.77401 0.0 0.0 0 0.012504287 0.013335662 0.015799334 0.030235745 0.020752171 0.0049861413 0.99574727 0.9956571 0.9938798 4 4 5 0.0324176478216491 True 0.8119934719536261
196.8760954589855 -23.21280152661406 19.391272 20.101221 18.893265 17.518276 9.109864 27.713676 1.6622632 3.1965332 5.0568724 0.66727227 0.7614613 0.8586167 748.99384 363.54608 130.01543 0.0 0.0 0 0.002500101 0.0028495013 0.0028431914 0.02679945 0.027752955 0.025684193 0.9473702 1.0000001 0.97727275 18 20 43 0.5499751840977645 True 0.7959153744303962
197.9268682480588 -24.25109515569496 19.397192 20.046528 18.993662 17.42302 9.580512 25.265938 1.2553108 2.282895 3.310533 0.69263506 0.7808387 0.87077075 114.64918 27.351711 1.900411 0.0 0.0 0 0.031066641 0.33548716 0.033505257 0.09645183 0.10650141 0.07408595 0.8836921 0.57400066 0.98363584 2 1 1 0.3189674227662865 True 0.9771445407906526
196.9022728441433 -23.71938686213446 19.722624 21.660765 18.721169 12.910714 2.1661787 32.473747 0.9699201 5.7808537 14.540325 0.6737963 0.76646835 0.86177015 1726.1769 657.745 298.01807 0.0 0.0 0 0.009860183 0.04730283 0.04019791 0.01801681 0.010313807 0.020035245 0.9473493 0.9473455 0.9999704 18 18 43 0.4098413450570282 True 0.2894142887514605
196.9773756426506 -24.27585523024482 19.260801 20.990145 18.351643 19.755125 4.017373 45.639732 1.4368187 7.0654464 16.32311 0.6807261 0.7717695 0.8650991 318.43613 131.07301 7.4879723 0.0 0.0 0 0.016649486 0.01858709 0.019714005 0.00012169182 0.00015731221 0.00025482307 0.9926182 0.99107295 0.9905929 3 4 2 0.265964861648583 True 0.2787468489995441
196.3541517904836 -23.52763971931586 19.890665 19.95426 19.749279 11.059465 10.430279 12.597607 0.20040269 0.2124916 0.24204476 0.65288144 0.7503598 0.85159206 45.48546 20.646872 7.1198697 0.0 0.0 0 0.16658376 0.16378027 0.1633016 1.7191854 2.889843 3.5324614 0.95083183 0.9129403 0.9819887 19 20 44 0.2112782601498478 True 0.6866590729721516
196.4440940602589 -23.11249215372415 17.75824 18.228071 17.440624 78.83228 51.14126 105.62098 4.7945175 7.3905644 9.902018 0.6684498 0.7623662 0.8591873 299.1683 163.06279 58.679123 0.0 0.0 0 0.01435921 0.007113197 0.0034356124 0.05600648 0.039334446 0.03163519 0.99792737 0.9999346 0.97681975 20 22 43 0.4081723817131816 True 0.9845876397270076
196.9436719628804 -24.34042196745184 19.472765 21.08155 18.614473 16.25151 3.6930008 35.827038 1.4772445 6.5007987 14.331244 0.69176525 0.78017807 0.8703586 438.0857 182.0044 27.760317 0.0 0.0 0 0.014588988 0.016653633 0.016888235 0.0 0.0 0.0 0.9937516 0.9930011 0.9921927 4 4 3 0.2475359341022663 True 0.3353336318330612
197.3435965350279 -24.70232484612665 19.075119 20.245663 18.271418 23.439737 7.9750767 49.139748 1.2345424 3.6284726 7.606836 0.71235955 0.7957487 0.8800325 89.90087 53.782364 6.67466 0.0 0.0 0 0.10492552 0.08800743 0.10878094 0.487878 0.28312114 0.1458435 0.8516489 0.7355919 0.8646001 3 5 4 0.2745826975463169 True 0.8077440071673063
196.1159466263039 -24.56918138707276 19.94063 20.907053 19.213835 10.562048 4.3368926 20.628426 1.6271511 3.9627564 7.739543 0.67563164 0.7678741 0.8626539 621.82605 373.26962 48.3557 0.0 0.0 0 0.0030736187 0.003371458 0.005132167 0.031078758 0.016445018 0.01215646 0.999207 0.99906456 0.9982731 5 7 6 0.0324176478216491 True 0.9027967569927242
195.8920102010698 -24.08042966007177 19.010004 20.326675 18.159512 24.888464 7.4016676 54.474754 1.2078154 4.0613375 8.889274 0.6605844 0.7563119 0.85536397 93.75724 51.718502 4.5824094 0.0 0.0 0 0.08603933 0.08705558 0.08687555 0.25871345 0.17945768 0.11369405 0.8733589 0.87243176 0.87263066 3 4 4 0.0200072941954233 True 0.9150558079472466
197.6404056069189 -23.41959216497836 19.392902 21.348291 18.27429 17.491997 2.8885727 49.009945 0.8311415 5.033047 14.101843 0.6924077 0.78066605 0.87066305 221.42056 110.64807 1.1331025 0.0 0.0 0 0.053410232 0.08074233 0.0646044 0.0005250685 0.00050513115 0.0028075934 0.86893076 0.9637321 0.32573414 2 4 1 0.3662112214624426 True 0.9033405477857188
197.0840641335176 -23.84166377193412 19.436398 20.698072 18.617786 16.80509 5.2574015 35.71785 0.87146735 2.7856133 5.920594 0.64741766 0.74612397 0.8488998 753.38544 338.55362 120.60246 0.0 0.0 0 0.0012846761 0.0013884712 0.0017031016 0.01995989 0.011388512 0.006251992 1.0 1.0 0.99999994 18 20 42 0.4157453188234334 True 0.2430823630722101
197.2589658717244 -23.23315543695939 19.385307 20.473087 18.658457 17.61476 6.4679236 34.404648 1.4730237 4.0116363 7.835414 0.6976536 0.7846453 0.87314266 1093.7191 509.57666 183.06342 0.0 0.0 0 0.00041021698 0.0005753575 0.0010735114 0.0027505825 0.002560295 0.0020080367 0.97536856 0.99999595 0.9535091 19 20 41 0.501397860475561 True 0.8452980860142153
195.9669578019254 -23.9904822176985 19.512615 20.223333 18.941805 15.665856 8.140788 26.50196 1.8203043 3.5029318 5.9259167 0.6589379 0.75504154 0.8545601 210.42229 123.65141 14.603716 0.0 0.0 0 0.0053866943 0.006356822 0.0076776673 0.008230016 0.018465249 0.06905544 0.9990145 0.99896675 0.809156 3 4 4 0.0473774048573616 True 0.8439638591343516
196.3000494564768 -23.72540693576407 18.313868 18.876263 17.86705 47.255527 28.151073 71.314865 2.307044 3.872697 5.844414 0.65251374 0.7500751 0.85141134 369.4839 170.05498 59.769215 0.0 0.0 0 0.0048674652 0.008420269 0.00942335 0.073467106 0.08114005 0.086484544 0.9901091 0.95032746 0.9779856 20 21 44 0.1706495888112159 True 0.6093084635634591
196.3943918680667 -23.39778882238728 19.735565 20.784336 19.021263 12.757736 4.8558545 24.63173 1.3628696 3.580653 6.9132705 0.65589267 0.75268924 0.85306984 1155.2231 498.3751 214.29608 0.0 0.0 0 0.0061008236 0.0027787639 0.020146608 0.00069253985 0.001512515 0.00093060074 0.99901384 0.94736844 0.9750452 18 18 43 0.2811974739678469 True 0.7606523693343124
