RA	DEC	MAG_R	MAG_G	MAG_Z	FLUX_R	FLUX_G	FLUX_Z	FIBERFLUX_G	FIBERFLUX_R	FIBERFLUX_Z	MW_TRANSMISSION_G	MW_TRANSMISSION_R	MW_TRANSMISSION_Z	FLUX_IVAR_G	FLUX_IVAR_R	FLUX_IVAR_Z	GAIA_PHOT_G_MEAN_MAG	GAIA_PHOT_G_MEAN_MAG_1	MASKBITS	FRACMASKED_G	FRACMASKED_R	FRACMASKED_Z	FRACFLUX_G	FRACFLUX_R	FRACFLUX_Z	FRACIN_G	FRACIN_R	FRACIN_Z	NOBS_G	NOBS_R	NOBS_Z	PROB	LOCAL	SEP	0
196.8506489134899	-22.56937027511497	19.446297	20.126833	19.020166	16.652578	8.897474	24.656618	0.24459553	0.4577868	0.6778214	0.7195009	0.80111355	0.88334626	134.82988	59.932346	21.065538	0.0	0.0	0.0	0.015366372	0.021424225	0.015678324	0.41011357	0.6504255	1.3949194	0.9501926	0.9154047	0.99994004	19.0	20.0	44.0	0.6387206415800832	True	1.4396992750865862	 
196.9882464631998	-23.23833245955639	19.548391	21.412127	18.582699	15.158044	2.723637	36.890976	1.2831376	7.141134	17.379774	0.66511583	0.75980276	0.8575701	1768.3312	700.4806	330.62772	0.0	0.0	0.0	0.0002990465	0.00034476854	0.010980377	0.009516451	0.005687373	0.0031983457	0.89474607	0.9473686	1.0000001	17.0	18.0	43.0	0.5511135139924856	True	0.7754167816416112	 
196.4484422245476	-22.71185456681192	18.248344	18.896004	17.72779	50.19522	27.643862	81.07445	4.557951	8.276244	13.367645	0.71277744	0.7960631	0.88022697	606.8131	326.10016	111.76801	0.0	0.0	0.0	0.00029575868	0.000533282	0.007019412	0.043219715	0.029459657	0.016385714	0.9999656	0.9999564	0.99314433	19.0	22.0	43.0	0.567400553142035	True	1.3582092653461295	 
196.4352252644674	-23.35095884121945	19.323832	19.836716	18.977453	18.640932	11.622872	25.645933	2.3890784	3.8316386	5.271515	0.65271497	0.7502309	0.8515102	817.6257	389.18582	152.66531	0.0	0.0	0.0	0.005316371	0.002909752	0.0035650702	3.727748e-05	0.00014651162	0.0003999656	0.9999997	0.99999994	1.0000002	19.0	20.0	44.0	0.3172927318914224	True	0.7781822599370474	 
196.6885606489735	-23.52161169900339	19.818062	20.271866	19.412899	11.824289	7.784914	17.172768	2.7354336	4.1547737	6.034102	0.676393	0.7684568	0.86302006	1317.7275	630.1449	237.53775	0.0	0.0	0.0	0.004629339	0.004887805	0.024647618	0.027151965	0.019213486	0.008864855	1.0	0.9999999	0.99999994	19.0	20.0	43.0	0.3890046574002586	True	0.5208063484486978	 
197.5631353531807	-22.67861929725084	19.984129	20.6776	19.516935	10.14725	5.357467	15.603632	1.5543612	2.9440203	4.5270796	0.6857857	0.7756289	0.8675162	279.08228	81.36908	21.72664	0.0	0.0	0.0	0.004159499	0.006286355	0.00752961	0.012087789	0.012069474	0.017106315	0.99724597	0.9956446	0.99393284	2.0	2.0	4.0	0.282106620773307	True	1.4650072695187175	 
196.3321416661413	-23.95182101460796	19.77823	21.03793	18.987902	12.266125	3.8443997	25.400337	1.1549611	3.6850743	7.630945	0.63512105	0.73654807	0.8427883	1526.6879	706.1872	225.49979	0.0	0.0	0.0	0.002140073	0.0032246083	0.018847743	0.0006783876	0.0008475283	0.0010031355	0.95098335	1.0	0.9780535	19.0	22.0	44.0	0.1353316619545472	True	0.5133299586421222	 
197.4950561011975	-23.35432878305027	18.344078	19.94321	17.438778	45.958786	10.536971	105.8007	1.8848191	8.220959	18.925285	0.6959915	0.7833856	0.8723583	414.58295	193.89383	73.38817	0.0	0.0	0.0	0.0397644	0.03951817	0.040956557	0.003569579	0.0014153486	0.0011525579	0.9808117	0.98061895	0.97939444	17.0	20.0	43.0	0.4220476790066638	True	0.8561076496925408	 
197.1019844119167	-23.42057339965998	19.186563	20.422035	18.321095	21.153135	6.7793164	46.942055	2.4696586	7.7059426	17.10067	0.6986762	0.7854199	0.8736247	1230.8077	570.85986	220.09154	0.0	0.0	0.0	0.00030614325	0.008180264	0.033873424	0.0033755712	0.0012250694	0.0008626318	0.9472736	0.9999915	0.9999936	18.0	20.0	43.0	0.5251827673393301	True	0.6189139121943228	 
197.5616934287396	-23.5293850086437	19.880278	20.93611	19.214563	11.165782	4.2223706	20.614601	0.96229786	2.5447333	4.698163	0.6795831	0.7708964	0.8645514	943.075	493.14496	163.48444	0.0	0.0	0.0	0.049892895	0.0024549973	0.020726392	0.017505813	0.018123003	0.027446244	0.9999999	1.0000001	1.0	17.0	20.0	42.0	0.4004514124938771	True	0.7780860140152327	 
196.7073669313223	-22.93585182366692	18.207361	18.972328	17.54427	52.126144	25.76727	96.00462	4.3457317	8.79124	16.191483	0.6936317	0.7815954	0.87124264	475.37503	236.66916	95.78693	0.0	0.0	0.0	0.0010908364	0.0012080614	0.004411076	0.25761572	0.23762506	0.1963192	0.9999919	0.99999136	0.9772673	19.0	20.0	43.0	0.5810328255345412	True	1.085739380229755	 
196.9243159713942	-22.8273958893535	19.231308	20.111937	18.59061	20.299112	9.0203905	36.623154	2.1436424	4.8239636	8.703276	0.7046263	0.7899194	0.87642056	991.0733	423.65222	177.30513	0.0	0.0	0.0	0.004858862	0.017358152	0.0026456136	0.0077593387	0.0072665536	0.0011445262	0.99571127	0.9159506	0.9997043	18.0	18.0	43.0	0.6077026389829341	True	1.18161061912863	 
197.2173845138222	-23.84691964720738	19.628027	21.331718	18.557343	14.08605	2.9330063	37.762665	0.9829761	4.720839	12.655887	0.6516568	0.74941134	0.8509898	1485.8142	634.3974	237.91316	0.0	0.0	0.0	0.0011087573	0.001294558	0.0025652165	0.0053754966	0.002391211	0.0036205219	0.9998198	0.99977857	0.9997123	18.0	20.0	43.0	0.4478461006461161	True	0.3394560354178988	 
195.778637122585	-22.59396116140116	18.510405	19.677494	17.733831	39.431015	13.458687	80.62455	3.1395674	9.198247	18.807646	0.70704734	0.7917466	0.877554	187.8681	81.859985	15.76829	0.0	0.0	0.0	0.012994568	0.007063186	0.012595901	0.34986916	0.20922245	0.08850888	0.99773407	0.9973379	0.8727909	4.0	4.0	7.0	0.2327800519284327	True	1.7415694165558115	 
196.6133907814028	-23.82302535611904	18.452255	19.788523	17.618156	41.600433	12.150414	89.68861	3.494147	11.963217	25.792141	0.65348494	0.75082695	0.8518886	111.9997	55.106445	9.647054	0.0	0.0	0.0	0.0052243997	0.0064389505	0.0058363336	0.007897863	0.0071047973	0.00463435	0.99698704	0.99661607	0.99732137	2.0	2.0	2.0	0.2465274692431718	True	0.3139780774345387	 
197.3094937246475	-22.95798411813024	19.442749	20.73955	18.571112	16.70708	5.060344	37.286804	1.1407745	3.7663467	8.405721	0.68112916	0.7720773	0.865292	726.1369	335.5798	120.86678	0.0	0.0	0.0	0.0023020613	0.0026288007	0.010603637	0.00668906	0.009450639	0.013434043	1.0000001	1.0	0.9998355	18.0	20.0	44.0	0.4579472179280415	True	1.118124138993165	 
196.7852752039634	-23.91713367511914	18.944014	20.809053	17.832104	26.448116	4.746558	73.64759	0.6309828	3.5158753	9.790328	0.6571231	0.7536402	0.8536725	388.82214	163.8307	58.30619	0.0	0.0	0.0	0.014029933	0.020184238	0.014723518	0.9875032	0.4577331	0.35717028	0.99999964	0.9999999	0.999999	18.0	20.0	42.0	0.2917433772516353	True	0.1327820547315779	 
196.5969696941376	-23.59619433760251	19.878016	20.766264	19.18341	11.189056	4.9373584	21.214651	2.3130138	5.2417583	9.938468	0.6654635	0.7600703	0.857739	1887.7384	863.8394	332.01385	0.0	0.0	0.0	0.0014894287	0.0013583493	0.0019444729	0.0023931384	0.0020765404	0.0016600915	0.9999614	0.9999559	0.99993265	18.0	20.0	42.0	0.3195278424468132	True	0.4919842880611219	 
196.7400786010981	-23.14728108837143	19.849865	20.883326	19.085993	11.482956	4.4327135	23.206158	1.1163309	2.8918579	5.844219	0.67021245	0.7637198	0.86004025	979.3107	456.76666	164.58179	0.0	0.0	0.0	0.01426747	0.0070034694	0.006858668	0.06262256	0.028312089	0.0031892268	0.9509908	0.99838614	0.99837214	18.0	20.0	43.0	0.5322615282144758	True	0.872236557517695	 
196.424887053985	-23.85442484830353	19.523268	21.28441	18.555357	15.512891	3.0636272	37.831825	0.85633695	4.336122	10.574652	0.64230615	0.7421507	0.8463682	892.84106	379.56244	139.56963	0.0	0.0	2048.0	0.0060259416	0.0057015014	0.00611482	0.026294842	0.015354703	0.01265038	1.0	0.909091	0.97675586	18.0	20.0	42.0	0.1832808184610801	True	0.4525332718085295	 
197.3450659549196	-23.43223031330576	18.75931	19.906116	17.949326	31.352781	10.90319	66.1104	2.1514635	6.186663	13.045183	0.70292366	0.78863305	0.87562203	595.33575	300.96704	110.035	0.0	0.0	0.0	0.02698248	0.0024826447	0.0026585804	0.011673058	0.013446338	0.008394058	1.0000001	1.0000001	1.0000001	18.0	20.0	42.0	0.489429201456721	True	0.7102999891057165	 
196.0767964419733	-23.30368266335045	19.638113	21.404226	18.601233	13.955797	2.7435298	36.26664	0.952244	4.8438783	12.587686	0.67640007	0.76846224	0.8630234	1670.0328	640.6009	223.77982	0.0	0.0	0.0	0.000246938	0.004293955	0.009247479	0.008307163	0.0032128317	0.0023682532	0.999933	0.94474405	0.99396956	20.0	23.0	44.0	0.1685896811019006	True	1.0245047910871363	 
195.5958552055583	-22.97763193717301	19.028152	20.422428	18.179705	24.475912	6.776867	53.47095	2.039639	7.3665347	16.093195	0.7103851	0.7942623	0.8791126	101.76653	54.171757	18.582773	0.0	0.0	0.0	0.36248004	0.05272456	0.04952978	0.21983217	0.28146386	0.06068592	0.67059547	0.48649925	0.95959014	2.0	2.0	5.0	0.0724941234809829	True	1.569025846004585	 
196.8748629385564	-22.85825531683593	19.150797	20.722557	18.25028	21.861567	5.14017	50.105785	1.4235678	6.0545506	13.876774	0.6976814	0.78466636	0.8731558	807.3015	340.96677	140.6482	0.0	0.0	0.0	0.057970606	0.08937473	0.05887419	0.014876695	0.008371143	0.004892575	0.9820604	0.9817446	0.98173755	19.0	20.0	44.0	0.6102164750827546	True	1.1504409601745853	 
196.5953364124316	-22.26819533471692	18.975716	19.75837	17.931599	25.687017	12.492576	67.19868	9.710649	19.966866	52.234444	0.71291625	0.79616755	0.8802915	169.07582	78.35804	52.02937	0.0	0.0	0.0	0.0022790374	0.16865519	0.049116798	3.028325	3.4760487	1.1356026	0.9999719	0.99998236	0.9999812	3.0	2.0	5.0	0.7076066726262746	True	1.7611919700972032	 
197.1720357344022	-23.42451332879005	19.911654	20.327108	19.776165	10.847728	7.3987265	12.289503	0.51585543	0.75632733	0.85685116	0.7051391	0.79030657	0.8766608	254.06993	125.09669	42.142754	0.0	0.0	0.0	0.043702953	0.04576104	0.057884626	0.05906468	0.044520065	0.020169033	0.98070276	0.98061925	0.95763636	19.0	20.0	42.0	0.5177921862022193	True	0.6381530066509841	 
196.532761902542	-23.97965877117527	19.36683	20.739222	18.479324	17.917084	5.061875	40.57613	1.5668036	5.545881	12.559542	0.6468073	0.74565005	0.8485981	801.0043	294.8104	144.10593	0.0	0.0	0.0	0.047306553	0.0073880893	0.017202552	0.039750688	0.026528027	0.025776075	0.5740356	0.53846014	0.6002188	11.0	11.0	25.0	0.1576592381212768	True	0.3281951265184084	 
197.1320718983884	-23.51541500429085	19.567526	20.783495	18.732864	14.893253	4.859616	32.125816	1.5880557	4.866911	10.498276	0.70516455	0.79032576	0.87667274	327.16104	167.24179	16.364096	0.0	0.0	0.0	0.0026184474	0.016793843	0.0038737608	0.024801247	0.03543553	0.034780744	0.99942017	0.9991892	0.59947425	4.0	4.0	3.0	0.5045074916757382	True	0.5402565405991147	 
196.7145112537703	-22.75377858730971	19.867405	20.564905	19.327852	11.298955	5.943439	18.572021	2.01279	3.8264754	6.2895536	0.713787	0.7968225	0.8806965	1391.1034	633.13434	279.17484	0.0	0.0	0.0	0.0013077514	0.0015931502	0.002438673	0.001670141	0.0037150031	0.0041469825	0.99984324	0.9998007	0.97698355	17.0	18.0	43.0	0.633963122402369	True	1.2650998784858971	 
197.6092685804588	-23.46209163401716	19.937601	20.991749	19.257744	10.591559	4.011439	19.810831	1.5786238	4.1681023	7.7961674	0.6846062	0.7747301	0.86695373	1675.9318	819.1846	300.86285	0.0	0.0	0.0	0.0004995148	0.007830322	0.0008578163	0.015393114	0.02221805	0.018645074	1.0	1.0	0.99999994	17.0	20.0	41.0	0.3759900218896582	True	0.854173510424652	 
196.9426144253196	-22.77879178934546	19.568596	19.951538	19.28036	14.878574	10.456461	19.402424	2.4055681	3.4229004	4.463638	0.72174203	0.8027936	0.884382	967.1491	500.2835	177.49431	0.0	0.0	0.0	0.00059358106	0.008957193	0.0044029676	0.010185976	0.04224337	0.08243622	1.0	1.0	0.9534884	18.0	20.0	41.0	0.5972960011256048	True	1.230730326486252	 
197.5034865066036	-22.99688979908232	19.535812	20.572416	18.823689	15.3347	5.9024696	29.547768	1.2965522	3.3684607	6.4905405	0.71184236	0.7953595	0.8797917	173.73932	50.947517	14.951651	0.0	0.0	0.0	0.016588029	0.12253029	0.017136635	0.06568317	0.038627964	0.050165556	0.34866464	0.4408246	0.30203733	3.0	2.0	4.0	0.3470119300836964	True	1.1562761263502663	 
196.36859374149	-23.66689698546383	19.74606	20.431208	19.211838	12.63503	6.722285	20.666409	1.6787382	3.1553123	5.1609674	0.64880604	0.74720144	0.8495852	690.5205	365.9711	120.48619	0.0	0.0	0.0	0.024994347	0.06269576	0.012172228	0.031647306	0.02612115	0.033504706	0.5504549	0.59889704	0.5137477	11.0	12.0	23.0	0.1706495888112159	True	0.5866690924136186	 
197.5361995892321	-22.89739824121758	18.659431	19.684578	17.936047	34.373817	13.371161	66.923965	2.4996803	6.4260354	12.511145	0.6990379	0.78569376	0.87379503	646.3041	305.79404	117.39546	0.0	0.0	0.0	0.0017472929	0.0019580787	0.009338562	0.07635889	0.030985482	0.0015924878	0.999998	0.99999744	0.99996585	18.0	20.0	44.0	0.3317950310484773	True	1.2579900229404637	 
196.8236049237092	-23.77193889374822	18.344465	18.921902	17.932362	45.942387	26.99227	67.1515	1.5881424	2.7031093	3.9509883	0.6723836	0.7653855	0.86108893	276.7277	139.62637	48.308914	0.0	0.0	0.0	0.11038311	0.004942864	0.016257973	0.05670677	0.0426992	0.032233633	0.9999984	0.9999985	0.99999774	18.0	20.0	42.0	0.3453554278553175	True	0.2444608451896964	 
197.3724175596746	-23.65215242909657	19.748848	20.268234	19.28351	12.602621	7.8109946	19.346214	1.1490343	1.8539051	2.8459196	0.6674817	0.7616223	0.8587182	580.04584	266.88513	62.20478	0.0	0.0	0.0	0.16747807	0.15877484	0.28292164	0.011621398	0.005533816	0.0061654667	0.89482194	0.8658628	0.9880293	16.0	18.0	42.0	0.470684328060689	True	0.5663425367326642	 
196.4332659503399	-23.92984951710314	19.468105	20.626398	18.676697	16.32143	5.616178	33.831516	0.9517714	2.7659862	5.733413	0.6283134	0.73122066	0.8393731	918.33496	425.2223	132.90282	0.0	0.0	0.0	0.0010847049	0.0012933094	0.010015371	0.0017006499	0.0015579337	0.0011564981	0.999977	0.9999707	0.99995637	19.0	22.0	43.0	0.1470171258895514	True	0.4251620845146919	 
195.9036385136986	-22.64209620157656	19.939686	20.901793	19.395803	10.571241	4.357957	17.445318	1.4205053	3.4457672	5.686419	0.7172041	0.7993901	0.88228273	446.8251	192.85327	33.112724	0.0	0.0	0.0	0.0050960933	0.0073891897	0.0054306327	0.0	0.0	0.0	0.9957486	0.9950229	0.99492484	4.0	4.0	5.0	0.28863415345259	True	1.637147021585203	 
197.1646579702752	-23.1806080188653	18.626158	19.549429	17.932192	35.443542	15.143584	67.16193	2.6229289	6.1389623	11.632712	0.68583256	0.7756646	0.8675386	718.04443	352.7756	140.00647	0.0	0.0	0.0	0.014080738	0.008027137	0.0077463193	0.032842148	0.02254693	0.013610691	0.9999762	0.99999535	0.9999928	19.0	20.0	44.0	0.5405519265567577	True	0.8650065421025935	 
196.7344854262602	-23.2425438661469	19.815321	21.069967	18.868923	11.854188	3.7326126	28.342033	1.5564598	4.94307	11.818326	0.6655954	0.7601718	0.85780305	1426.4103	607.3326	303.29318	0.0	0.0	0.0	0.0008766339	0.001077063	0.021790622	0.03347889	0.029606877	0.008803904	0.9414531	0.8892637	1.0	16.0	16.0	42.0	0.5060683408913436	True	0.7792295685270433	 
196.0150519553337	-23.55377203715943	19.157965	19.8833	18.687767	21.717722	11.134728	33.48832	1.0963304	2.1383367	3.2972748	0.64629847	0.7452549	0.8483465	62.308125	54.37286	6.1032495	0.0	0.0	0.0	0.03636862	0.014643889	0.30583897	0.00012503742	0.011992554	0.00038394888	0.6192714	0.65493846	0.9961326	3.0	4.0	6.0	0.0940693475153261	True	0.9201149536783212	 
197.1819315836331	-23.62123178410772	18.880075	19.805199	18.156837	28.052364	11.965219	54.609108	2.9258587	6.859653	13.353582	0.67455626	0.7670506	0.8621363	962.5684	455.81458	169.78601	0.0	0.0	0.0	0.00026018548	0.00032015634	0.000625158	0.013792046	0.01758057	0.014967022	0.9999725	0.99996847	0.99995804	18.0	20.0	41.0	0.4849239073825502	True	0.4699604590970898	 
196.438802775668	-23.52095168712327	18.807848	19.498596	18.279734	29.982018	15.869446	48.764835	1.3298413	2.5124583	4.0864367	0.6522008	0.74983275	0.85125744	363.2413	167.40627	60.555153	0.0	0.0	0.0	0.11137469	0.08624689	0.086961165	0.0018903908	0.0031229125	0.005179977	0.99916357	0.9999262	0.9777571	19.0	20.0	44.0	0.2641409732822842	True	0.6388788488092412	 
197.5393811737813	-23.0771349945046	19.98624	20.977978	19.149446	10.127531	4.062645	21.888783	1.6539751	4.1230984	8.911314	0.71988356	0.8014006	0.8835232	1644.4242	765.9318	328.76688	0.0	0.0	0.0	0.0020106279	0.0023583823	0.0032510702	0.00026216955	0.0004769613	0.0007158152	1.0	1.0	1.0	16.0	18.0	43.0	0.3612381830085966	True	1.1040066432117994	 
196.3642456858592	-23.58859689815383	19.872887	20.834404	19.227526	11.242052	4.6370115	20.369926	0.94226366	2.2844408	4.1392703	0.6484663	0.7469379	0.84941757	1002.498	438.60944	160.36119	0.0	0.0	0.0	0.0021827156	0.003395744	0.004653029	0.018956505	0.012357551	0.0058460976	0.98695016	0.99996763	0.95582235	19.0	20.0	43.0	0.2112782601498478	True	0.6384569089020374	 
195.9292953180113	-22.4672307113075	19.926525	21.236782	18.973022	10.700152	3.2010086	25.750801	1.1502644	3.8450394	9.253405	0.72256994	0.80341387	0.8847641	457.97543	184.69827	24.069818	0.0	0.0	0.0	0.0066750348	0.009271969	0.0070412112	0.0	0.0	0.0	0.99713176	0.9966861	0.99687994	4.0	4.0	5.0	0.3488558032820783	True	1.7739859557426714	 
196.9267831253901	-23.30284898203933	19.990238	21.625013	19.074512	10.090319	2.238695	23.452818	1.134223	5.112207	11.882247	0.6641402	0.7590519	0.85709596	2197.4387	941.88336	369.00424	0.0	0.0	0.0	0.0011734532	0.0028184229	0.008576887	0.012190871	0.010415086	0.009815298	1.0000001	1.0	0.9556096	18.0	20.0	42.0	0.528029614937102	True	0.7065288646002607	 
196.8075407205299	-22.4187268094325	18.527187	19.222073	17.972424	38.8262	20.472504	64.718765	2.7319844	5.181221	8.636494	0.7198069	0.8013431	0.8834878	462.50708	210.48485	100.5325	0.0	0.0	0.0	0.011164289	0.0017490684	0.0021479535	0.014231576	0.010387859	0.0067764227	0.9991381	0.9990635	0.99904996	16.0	16.0	43.0	0.6328191735018851	True	1.5916903443350066	 
196.8168304222712	-22.6486202470014	19.750175	21.42834	18.789091	12.587219	2.6832669	30.504498	0.8706557	4.084251	9.897978	0.7235546	0.8041512	0.8852182	1312.8011	533.92584	211.39241	0.0	0.0	0.0	0.00096750015	0.0019554177	0.0027401894	0.01981952	0.014575499	0.011253639	0.9500024	0.90909094	1.0000001	19.0	20.0	44.0	0.634617932291724	True	1.361656061530197	 
197.0573004037352	-22.56899596315896	19.016373	19.508461	18.614424	24.742926	15.725904	35.82864	2.5150473	3.9571414	5.730082	0.7321285	0.8105577	0.88915604	628.03705	302.05984	133.33707	0.0	0.0	0.0	0.023339165	0.010791327	0.0035991867	0.025265094	0.022275398	0.020508707	0.9993872	0.99933577	0.9993404	18.0	18.0	44.0	0.5384660702475326	True	1.4476375874678018	 
196.7473120542486	-23.77285084380272	19.03001	19.721369	18.520008	24.434061	12.925644	39.083797	2.4148839	4.5649886	7.3019834	0.6677429	0.76182306	0.8588448	787.3993	376.1322	137.58371	0.0	0.0	0.0	0.037632857	0.024167344	0.025677964	0.015575485	0.008389697	0.0030653083	1.0	0.99999994	1.0000002	18.0	20.0	42.0	0.3119379704650176	True	0.2696712663705879	 
196.0615445758034	-23.06791650388868	19.471048	21.281183	18.510044	16.277235	3.072746	39.444145	1.0911258	5.7800126	14.006535	0.7225584	0.8034052	0.8847588	190.24506	69.66299	14.212362	0.0	0.0	0.0	0.075112	0.040794753	0.035337072	0.081518754	0.069352396	0.01501737	0.7224968	0.5129646	0.74041057	3.0	2.0	3.0	0.1942186780228495	True	1.207683538387119	 
196.4189834909147	-23.5730111522083	19.874119	21.531673	18.99723	11.229292	2.4396665	25.183016	0.8614015	3.9648569	8.891661	0.6481627	0.7467023	0.8492677	1078.6288	428.65207	204.98943	0.0	0.0	0.0	0.0031121206	0.032095466	0.0035618925	0.46476766	0.34222972	0.3152125	0.94117653	0.94736844	0.97727627	16.0	18.0	43.0	0.2112782601498478	True	0.6126788058675787	 
196.4131398465183	-23.26742943568656	17.120827	17.939764	16.498041	141.79778	66.69513	251.64215	7.7310433	16.436655	29.169394	0.64841324	0.7468966	0.84939134	375.78036	193.28615	83.99692	0.0	0.0	0.0	0.045492694	8.855249e-05	0.0028842497	0.0039192955	0.0032752065	0.0019895225	1.0	0.9999998	0.9999997	19.0	20.0	42.0	0.3466621077762651	True	0.8600020191031875	 
196.5833062790123	-23.43017175186797	19.058804	19.965996	18.417732	23.794592	10.318146	42.94448	3.5089421	8.091943	14.60434	0.66107506	0.75669026	0.85560334	1264.8873	601.7276	207.52432	0.0	0.0	0.0	0.034902185	0.0010558158	0.14120315	0.00037041836	0.0004701662	0.0003915365	0.9998978	0.9998754	0.99983406	19.0	20.0	43.0	0.3766591482073548	True	0.6429647574549221	 
196.8198451463552	-23.24979194783107	19.664131	21.351555	18.612549	13.625358	2.8799055	35.890556	0.6796419	3.2155094	8.469974	0.66647375	0.7608474	0.8582294	834.1133	358.9676	151.05505	0.0	0.0	2048.0	0.00050559617	0.0061555225	0.007901654	0.023121323	0.026959525	0.024757722	0.8947582	0.9004308	0.99096173	17.0	18.0	43.0	0.5321244788872893	True	0.7615648189921282	 
196.1694358197404	-22.26710312417723	19.563456	19.881763	19.433697	14.949206	11.1505	16.846943	1.6171538	2.1680791	2.4433074	0.7371517	0.81429964	0.89144975	160.82645	70.43386	11.734658	0.0	0.0	0.0	0.15847152	0.011172804	0.007647939	0.03598558	0.04758908	0.04336828	0.9780135	0.9860641	0.99835134	4.0	4.0	7.0	0.5792372126127756	True	1.861950916557929	 
196.3411483982671	-23.92894847626335	19.059618	20.310068	18.234262	23.77678	7.5157576	50.850487	1.3742044	4.34742	9.297661	0.63772374	0.7385799	0.84408796	679.3078	303.2847	111.94626	0.0	0.0	0.0	0.00975947	0.025028905	0.009357054	0.037096974	0.01686497	0.006473836	0.9515532	0.9111777	0.9973942	18.0	20.0	44.0	0.1353316619545472	True	0.508233324662415	 
197.6683635828063	-22.79466215941049	18.295761	19.184351	17.615173	48.050198	21.196276	89.93546	4.6919746	10.636316	19.907974	0.70534337	0.7904607	0.87675655	975.6416	450.29068	179.44733	0.0	0.0	0.0	0.0056206905	0.020794395	0.0010212702	0.04041001	0.023579095	0.007891922	1.0	1.0000001	0.9999988	20.0	21.0	45.0	0.2426343879216769	True	1.406549772135799	 
196.9477824201166	-22.75262606799339	17.25252	17.891716	16.76472	125.60076	69.71293	196.83937	7.409989	13.350469	20.922626	0.72791517	0.8074125	0.88722456	316.47556	174.06471	77.23444	0.0	0.0	0.0	4.7549067e-05	5.8678583e-05	8.327007e-05	0.0009655264	0.002051957	0.0029782606	0.99999803	0.999998	0.97618735	16.0	18.0	41.0	0.6100588959995112	True	1.2570641569103609	 
196.9132274732986	-23.86022646007016	19.54067	21.09581	18.604437	15.266231	3.6448207	36.159756	0.9777942	4.0954638	9.700559	0.65838325	0.7546134	0.85428894	868.9554	371.69754	138.76373	0.0	0.0	0.0	0.07536032	0.05881669	0.03281414	0.099844694	0.09832263	0.14312485	0.9808879	0.9806881	0.98042345	18.0	20.0	42.0	0.3585962543119246	True	0.149807279801366	 
195.7595695657178	-22.53574696303308	19.287815	20.428074	18.57293	19.269642	6.7417135	37.224445	3.6006615	10.291664	19.88109	0.71912265	0.8008298	0.8831712	570.4882	257.53833	43.585423	0.0	0.0	0.0	0.0022186884	0.0029417363	0.0034597109	0.0025426126	0.0044665737	0.0022114255	0.9987857	0.9994236	0.99930406	4.0	4.0	6.0	0.2347029472625914	True	1.7991240310815309	 
196.1232753631047	-23.0408923343219	19.019726	20.216671	18.159676	24.666637	8.190893	54.466568	3.3463867	10.077546	22.252298	0.7205132	0.80187273	0.88381433	478.5744	243.14359	25.514814	0.0	0.0	0.0	0.008242459	0.008015536	0.0073944787	0.004097015	0.0090337675	0.0050043953	0.5054347	0.9987085	0.99871355	5.0	6.0	4.0	0.2590257824801233	True	1.1949211339069643	 
197.2711635438607	-23.06021118305149	19.966267	20.6355	19.540012	10.315577	5.5692887	15.275484	0.95012224	1.7598404	2.606002	0.68190706	0.7726712	0.86566424	783.69086	376.40213	140.68938	0.0	0.0	68352.0	7.9689715e-05	0.11186578	0.008680921	0.009101105	0.008874553	0.00856692	1.0	0.99999994	1.0	18.0	20.0	44.0	0.4934679254409164	True	1.0100891497204294	 
196.8685426641264	-23.36482206402388	18.889494	20.026796	18.054726	27.810116	9.756218	59.994236	3.13467	8.935383	19.276133	0.6680481	0.76205754	0.8589927	1241.2872	559.27716	219.70596	0.0	0.0	0.0	0.00056812685	0.00041036506	0.0039180745	0.0034501406	0.0026126117	0.001601559	0.9999996	0.99999934	0.99999887	19.0	20.0	43.0	0.5085476089725458	True	0.6441003132129332	 
196.1358859883469	-23.76727819984704	19.829752	21.549221	18.782734	11.697663	2.400555	30.68362	0.73733294	3.5929494	9.424506	0.6637374	0.75874174	0.85690004	1254.6846	540.3445	198.41	0.0	0.0	0.0	0.0013396147	0.0021018267	0.0011205729	0.047450937	0.025647303	0.016028764	0.9473655	0.95237505	0.97777045	18.0	20.0	44.0	0.1145002412752757	True	0.7304715304564827	 
197.5198245877288	-23.52531539069011	17.868937	18.765032	17.161787	71.19103	31.187983	136.54807	5.702053	13.015751	24.964882	0.6809499	0.77194047	0.8652062	533.8564	270.32776	102.59216	0.0	0.0	0.0	0.0008749776	0.006027637	0.0008004377	0.00026907897	0.00028502045	0.00037194922	0.9999535	0.9999443	0.9999439	17.0	20.0	41.0	0.4346398019975429	True	0.7509378761021249	 
196.0020188558573	-23.5731262839814	19.805426	20.642763	19.208834	11.962719	5.5321593	20.723652	1.9115376	4.1335015	7.160683	0.6490885	0.74742055	0.8497246	517.23047	285.23413	26.771107	0.0	0.0	0.0	0.0034320676	0.005538174	0.0066813943	0.022665843	0.013716205	0.0029322968	0.9990202	0.99868417	0.9979961	4.0	6.0	5.0	0.0940693475153261	True	0.9211768914979276	 
