_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.028395383010412	-24.56888095447084	Tag 0	CDS/P/2MASS/color	00:48:06.81489	-24:34:07.9714	 	 
12.017413963972512	-24.59016316524815	Tag 1	CDS/P/2MASS/color	00:48:04.17935	-24:35:24.5874	 	 
12.02905358574402	-24.643755643430058	Tag 2	CDS/P/2MASS/color	00:48:06.97286	-24:38:37.5203	 	 
12.088352098298577	-24.677810007330173	Tag 3	CDS/P/2MASS/color	00:48:21.20450	-24:40:40.1160	 	 
12.131825117914268	-24.666499209045014	Tag 4	CDS/P/2MASS/color	00:48:31.63803	-24:39:59.3972	 	 
12.097403942026787	-24.703918747777166	Tag 5	CDS/P/2MASS/color	00:48:23.37695	-24:42:14.1075	 	 
12.162431344875214	-24.69810633166382	Tag 6	CDS/P/2MASS/color	00:48:38.98352	-24:41:53.1828	 	 
12.188894166247334	-24.6998263634723	Tag 7	CDS/P/2MASS/color	00:48:45.33460	-24:41:59.3749	 	 
12.355243370879817	-24.706606822614482	Tag 8	CDS/P/2MASS/color	00:49:25.25841	-24:42:23.7846	 	 
12.367301263850418	-24.67808621253516	Tag 9	CDS/P/2MASS/color	00:49:28.15230	-24:40:41.1104	 	 
12.34909573516863	-24.628648237992216	Tag 10	CDS/P/2MASS/color	00:49:23.78298	-24:37:43.1337	 	 
12.353944126078897	-24.57987198052982	Tag 11	CDS/P/2MASS/color	00:49:24.94659	-24:34:47.5391	 	 
12.293106721177697	-24.542488157041106	Tag 12	CDS/P/2MASS/color	00:49:10.34561	-24:32:32.9574	 	 
12.257987548671325	-24.53289087091679	Tag 13	CDS/P/2MASS/color	00:49:01.91701	-24:31:58.4071	 	 
12.21494624515927	-24.52466070996921	Tag 14	CDS/P/2MASS/color	00:48:51.58710	-24:31:28.7786	 	 
12.215333887492763	-24.577553260070673	Tag 15	CDS/P/2MASS/color	00:48:51.68013	-24:34:39.1917	 	 
12.225541847477796	-24.61670556157605	Tag 16	CDS/P/2MASS/color	00:48:54.13004	-24:37:00.1400	 	 
12.220635592110915	-24.63834447450128	Tag 17	CDS/P/2MASS/color	00:48:52.95254	-24:38:18.0401	 	 
12.036637130881948	-24.27416306820961	Tag 19	CDS/P/2MASS/color	00:48:08.79291	-24:16:26.9870	 	 
12.058515292077528	-24.315973270119407	Tag 20	CDS/P/2MASS/color	00:48:14.04367	-24:18:57.5038	 	 
12.080472017830301	-24.28873835299734	Tag 21	CDS/P/2MASS/color	00:48:19.31328	-24:17:19.4581	 	 
12.089962070371218	-24.263308841304976	Tag 22	CDS/P/2MASS/color	00:48:21.59090	-24:15:47.9118	 	 
12.118345420885337	-24.288762880905765	Tag 23	CDS/P/2MASS/color	00:48:28.40290	-24:17:19.5464	 	 
12.086432405659094	-24.31099980758199	Tag 24	CDS/P/2MASS/color	00:48:20.74378	-24:18:39.5993	 	 
12.174670643034318	-24.2165603909136	Tag 25	CDS/P/2MASS/color	00:48:41.92095	-24:12:59.6174	 	 
12.143800792902242	-24.194749736651257	Tag 26	CDS/P/2MASS/color	00:48:34.51219	-24:11:41.0991	 	 
12.166710274313528	-24.182492149005895	Tag 27	CDS/P/2MASS/color	00:48:40.01047	-24:10:56.9717	 	 
12.363383775382651	-24.179226577656642	Tag 28	CDS/P/2MASS/color	00:49:27.21211	-24:10:45.2157	 	 
12.361926227567466	-24.207390051005866	Tag 29	CDS/P/2MASS/color	00:49:26.86229	-24:12:26.6042	 	 
12.3903274799763	-24.216895675156703	Tag 30	CDS/P/2MASS/color	00:49:33.67860	-24:13:00.8244	 	 
12.395270761544797	-24.19281548862943	Tag 31	CDS/P/2MASS/color	00:49:34.86498	-24:11:34.1358	 	 
12.409302433101256	-24.246395205017237	Tag 32	CDS/P/2MASS/color	00:49:38.23258	-24:14:47.0227	 	 
12.368447187217612	-24.242358182625036	Tag 33	CDS/P/2MASS/color	00:49:28.42732	-24:14:32.4895	 	 
12.390913590581071	-24.275035631971356	Tag 34	CDS/P/2MASS/color	00:49:33.81926	-24:16:30.1283	 	 
