_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.006194634170852	-25.023280811143618	Tag 0	CDS/P/2MASS/color	00:48:01.48671	-25:01:23.8109	 	 
11.95301036532281	-25.026373592355824	Tag 1	CDS/P/2MASS/color	00:47:48.72249	-25:01:34.9449	 	 
12.1247494615389	-25.045480747056544	Tag 2	CDS/P/2MASS/color	00:48:29.93987	-25:02:43.7307	 	 
12.087662036339239	-25.09128283401645	Tag 3	CDS/P/2MASS/color	00:48:21.03889	-25:05:28.6182	 	 
12.100293378036978	-25.121307343338753	Tag 4	CDS/P/2MASS/color	00:48:24.07041	-25:07:16.7064	 	 
12.19147355467989	-25.151338925487632	Tag 5	CDS/P/2MASS/color	00:48:45.95365	-25:09:04.8201	 	 
12.243391372777506	-25.139077326274258	Tag 6	CDS/P/2MASS/color	00:48:58.41393	-25:08:20.6784	 	 
12.22242188843926	-25.0790499437264	Tag 7	CDS/P/2MASS/color	00:48:53.38125	-25:04:44.5798	 	 
12.224153863059646	-25.052190845200798	Tag 8	CDS/P/2MASS/color	00:48:53.79693	-25:03:07.8870	 	 
12.28518815401978	-25.047020557369787	Tag 9	CDS/P/2MASS/color	00:49:08.44516	-25:02:49.2740	 	 
12.30789280512837	-25.076624253387372	Tag 10	CDS/P/2MASS/color	00:49:13.89427	-25:04:35.8473	 	 
12.306091366589966	-25.02606882956774	Tag 11	CDS/P/2MASS/color	00:49:13.46193	-25:01:33.8478	 	 
12.353157362629704	-25.018513169328298	Tag 12	CDS/P/2MASS/color	00:49:24.75777	-25:01:06.6474	 	 
12.300802293916838	-24.97235670831024	Tag 13	CDS/P/2MASS/color	00:49:12.19255	-24:58:20.4841	 	 
12.216278730635038	-24.98346756736779	Tag 14	CDS/P/2MASS/color	00:48:51.90690	-24:59:00.4832	 	 
12.16791041421249	-24.972021142177688	Tag 15	CDS/P/2MASS/color	00:48:40.29850	-24:58:19.2761	 	 
12.110828779435693	-24.97990985849409	Tag 16	CDS/P/2MASS/color	00:48:26.59891	-24:58:47.6755	 	 
12.081629927476932	-24.98621551192163	Tag 17	CDS/P/2MASS/color	00:48:19.59118	-24:59:10.3758	 	 
12.040690937511325	-24.964462516822955	Tag 18	CDS/P/2MASS/color	00:48:09.76583	-24:57:52.0651	 	 
12.001003093441483	-24.994441743760156	Tag 19	CDS/P/2MASS/color	00:48:00.24074	-24:59:39.9903	 	 
11.959197521657435	-24.97661518174953	Tag 20	CDS/P/2MASS/color	00:47:50.20741	-24:58:35.8147	 	 
12.063230462857941	-25.10074719340046	Tag 21	CDS/P/2MASS/color	00:48:15.17531	-25:06:02.6899	 	 
12.159184157549673	-25.146205876069985	Tag 22	CDS/P/2MASS/color	00:48:38.20420	-25:08:46.3412	 	 
12.17620236711801	-25.165559762349808	Tag 23	CDS/P/2MASS/color	00:48:42.28857	-25:09:56.0151	 	 
11.959461009197627	-25.078124795549932	Tag 24	CDS/P/2MASS/color	00:47:50.27064	-25:04:41.2493	 	 
11.973450854530974	-25.056024915651477	Tag 25	CDS/P/2MASS/color	00:47:53.62821	-25:03:21.6897	 	 
12.086814288097063	-25.05415451313587	Tag 26	CDS/P/2MASS/color	00:48:20.83543	-25:03:14.9562	 	 
12.215454161308232	-25.103935903480423	Tag 27	CDS/P/2MASS/color	00:48:51.70900	-25:06:14.1693	 	 
12.090187522115004	-25.314772889376698	Tag 28	CDS/P/2MASS/color	00:48:21.64501	-25:18:53.1824	 	 
12.091000541540023	-25.259475328822084	Tag 29	CDS/P/2MASS/color	00:48:21.84013	-25:15:34.1112	 	 
12.217702027570985	-25.281821009634573	Tag 30	CDS/P/2MASS/color	00:48:52.24849	-25:16:54.5556	 	 
12.21193981839075	-25.241938247646758	Tag 31	CDS/P/2MASS/color	00:48:50.86556	-25:14:30.9777	 	 
12.167751897635425	-25.19342518626919	Tag 32	CDS/P/2MASS/color	00:48:40.26046	-25:11:36.3307	 	 
12.119279053281366	-25.177291882328376	Tag 33	CDS/P/2MASS/color	00:48:28.62697	-25:10:38.2508	 	 
12.107957948080212	-25.19863258229948	Tag 34	CDS/P/2MASS/color	00:48:25.90991	-25:11:55.0773	 	 
12.149690864701544	-25.365264918695242	Tag 35	CDS/P/2MASS/color	00:48:35.92581	-25:21:54.9537	 	 
12.211766422054128	-25.3675414742494	Tag 36	CDS/P/2MASS/color	00:48:50.82394	-25:22:03.1493	 	 
11.71110592687759	-25.016331585901344	Tag 37	CDS/P/2MASS/color	00:46:50.66542	-25:00:58.7937	 	 
11.82952893744486	-25.096488583506954	Tag 38	CDS/P/2MASS/color	00:47:19.08694	-25:05:47.3589	 	 
11.836531158723188	-25.126068577904263	Tag 39	CDS/P/2MASS/color	00:47:20.76748	-25:07:33.8469	 	 
11.882625432624705	-25.077708642698394	Tag 40	CDS/P/2MASS/color	00:47:31.83010	-25:04:39.7511	 	 
11.867130472158209	-25.038200950884324	Tag 41	CDS/P/2MASS/color	00:47:28.11131	-25:02:17.5234	 	 
11.80161540191345	-24.82478853907372	Tag 42	CDS/P/2MASS/color	00:47:12.38770	-24:49:29.2387	 	 
11.820283817544468	-24.800178526898872	Tag 43	CDS/P/2MASS/color	00:47:16.86812	-24:48:00.6427	 	 
11.948172200528314	-24.82589777304115	Tag 44	CDS/P/2MASS/color	00:47:47.56133	-24:49:33.2320	 	 
11.95437695055516	-24.80624660547089	Tag 45	CDS/P/2MASS/color	00:47:49.05047	-24:48:22.4878	 	 
11.996201650092273	-24.831505897236166	Tag 46	CDS/P/2MASS/color	00:47:59.08840	-24:49:53.4212	 	 
12.097273980676466	-24.83835826510467	Tag 47	CDS/P/2MASS/color	00:48:23.34576	-24:50:18.0898	 	 
12.210026770803742	-24.83654902602146	Tag 48	CDS/P/2MASS/color	00:48:50.40642	-24:50:11.5765	 	 
12.214057180308288	-24.89731849395375	Tag 49	CDS/P/2MASS/color	00:48:51.37372	-24:53:50.3466	 	 
12.261884010849785	-24.91339697909162	Tag 50	CDS/P/2MASS/color	00:49:02.85216	-24:54:48.2291	 	 
12.213212985800492	-24.935235546419104	Tag 51	CDS/P/2MASS/color	00:48:51.17112	-24:56:06.8480	 	 
