_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.891607486385375	-24.68238628523944	Tag 3	CDS/P/2MASS/color	00:51:33.98580	-24:40:56.5906	 	 
12.560442428268935	-24.752517553341583	Tag 4	CDS/P/2MASS/color	00:50:14.50618	-24:45:09.0632	 	 
12.234305340631732	-25.139837176875318	Tag 7	CDS/P/2MASS/color	00:48:56.23328	-25:08:23.4138	 	 
12.712955398074104	-24.831334216229003	Tag 10	CDS/P/2MASS/color	00:50:51.10930	-24:49:52.8032	 	 
12.546651307963788	-24.932412531249394	Tag 20	CDS/P/2MASS/color	00:50:11.19631	-24:55:56.6851	 	 
12.409058886236226	-25.0121631679842	Tag 21	CDS/P/2MASS/color	00:49:38.17413	-25:00:43.7874	 	 
12.703523432882633	-25.01072082084089	Tag 22	CDS/P/2MASS/color	00:50:48.84562	-25:00:38.5950	 	 
13.047645021972652	-24.51185880180471	Tag 96	CDS/P/2MASS/color	00:52:11.43481	-24:30:42.6917	 	 
12.680208898548297	-24.608533509287067	Tag 98	CDS/P/2MASS/color	00:50:43.25014	-24:36:30.7206	 	 
12.361904338314538	-24.750869060707643	Tag 101	CDS/P/2MASS/color	00:49:26.85704	-24:45:03.1286	 	 
12.885497345369252	-24.24860456360882	Tag 113	CDS/P/2MASS/color	00:51:32.51936	-24:14:54.9764	 	 
12.446928418067818	-24.355220796501712	Tag 114	CDS/P/2MASS/color	00:49:47.26282	-24:21:18.7949	 	 
12.101959725742407	-24.571080376903556	Tag 115	CDS/P/2MASS/color	00:48:24.47033	-24:34:15.8894	 	 
12.424479287210955	-24.514637275394502	Tag 116	CDS/P/2MASS/color	00:49:41.87503	-24:30:52.6942	 	 
12.601970608572374	-24.422189875405344	Tag 117	CDS/P/2MASS/color	00:50:24.47295	-24:25:19.8836	 	 
12.841583131117343	-24.40745029407668	Tag 118	CDS/P/2MASS/color	00:51:21.97995	-24:24:26.8211	 	 
12.015251146337137	-24.81278550710912	Tag 120	CDS/P/2MASS/color	00:48:03.66028	-24:48:46.0278	 	 
12.19219976489603	-24.82676552328532	Tag 121	CDS/P/2MASS/color	00:48:46.12794	-24:49:36.3559	 	 
11.914257838366984	-25.011321931477656	Tag 122	CDS/P/2MASS/color	00:47:39.42188	-25:00:40.7590	 	 
11.962813582432213	-25.133816878542728	Tag 123	CDS/P/2MASS/color	00:47:51.07526	-25:08:01.7408	 	 
12.118799010733802	-24.967324297071176	Tag 134	CDS/P/2MASS/color	00:48:28.51176	-24:58:02.3675	 	 
11.72345628083072	-24.785822561099764	Tag 135	CDS/P/2MASS/color	00:46:53.62951	-24:47:08.9612	 	 
11.761727739989555	-24.532330006258945	Tag 136	CDS/P/2MASS/color	00:47:02.81466	-24:31:56.3880	 	 
12.067674527125982	-24.300693722276872	Tag 137	CDS/P/2MASS/color	00:48:16.24189	-24:18:02.4974	 	 
12.127545338659882	-24.17297352645892	Tag 138	CDS/P/2MASS/color	00:48:30.61088	-24:10:22.7047	 	 
12.50048634668232	-24.030937981255157	Tag 139	CDS/P/2MASS/color	00:50:00.11672	-24:01:51.3767	 	 
12.778405871819965	-23.94579491371	Tag 140	CDS/P/2MASS/color	00:51:06.81741	-23:56:44.8617	 	 
13.074503130530534	-24.06140742779706	Tag 141	CDS/P/2MASS/color	00:52:17.88075	-24:03:41.0667	 	 
12.675555082010709	-24.081843389073825	Tag 143	CDS/P/2MASS/color	00:50:42.13322	-24:04:54.6362	 	 
12.61292664496067	-24.297665024392877	Tag 144	CDS/P/2MASS/color	00:50:27.10239	-24:17:51.5941	 	 
12.292277580823175	-24.048526751478896	Tag 145	CDS/P/2MASS/color	00:49:10.14662	-24:02:54.6963	 	 
12.425385876748017	-24.1745232217897	Tag 146	CDS/P/2MASS/color	00:49:42.09261	-24:10:28.2836	 	 
11.82256119457496	-24.304098858170082	Tag 151	CDS/P/2MASS/color	00:47:17.41469	-24:18:14.7559	 	 
12.430663818820996	-23.90033976829863	Tag 153	CDS/P/2MASS/color	00:49:43.35932	-23:54:01.2232	 	 
