_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.132496058710224	-24.378619526632544	Tag 0	CDS/P/2MASS/color	00:48:31.79905	-24:22:43.0303	 	 
12.084378625170297	-24.290845625317314	Tag 1	CDS/P/2MASS/color	00:48:20.25087	-24:17:27.0443	 	 
12.04363450442008	-24.347755606707512	Tag 2	CDS/P/2MASS/color	00:48:10.47228	-24:20:51.9202	 	 
12.203037202759612	-24.38436412030235	Tag 3	CDS/P/2MASS/color	00:48:48.72893	-24:23:03.7108	 	 
12.264929120514616	-24.323742561640124	Tag 4	CDS/P/2MASS/color	00:49:03.58299	-24:19:25.4732	 	 
12.331939240254073	-24.278760998029565	Tag 5	CDS/P/2MASS/color	00:49:19.66542	-24:16:43.5396	 	 
12.353197527836578	-24.316345949252927	Tag 6	CDS/P/2MASS/color	00:49:24.76741	-24:18:58.8454	 	 
12.486949036166447	-24.392386052618413	Tag 7	CDS/P/2MASS/color	00:49:56.86777	-24:23:32.5898	 	 
12.401653303864707	-24.479776331696375	Tag 8	CDS/P/2MASS/color	00:49:36.39679	-24:28:47.1948	 	 
12.35285657201427	-24.47253133924397	Tag 9	CDS/P/2MASS/color	00:49:24.68558	-24:28:21.1128	 	 
12.350040757817501	-24.509099838173302	Tag 10	CDS/P/2MASS/color	00:49:24.00978	-24:30:32.7594	 	 
12.232360918336171	-24.523301047019114	Tag 11	CDS/P/2MASS/color	00:48:55.76662	-24:31:23.8838	 	 
12.006168402058135	-24.505473178027092	Tag 12	CDS/P/2MASS/color	00:48:01.48042	-24:30:19.7034	 	 
11.981063334582561	-24.399928692808956	Tag 13	CDS/P/2MASS/color	00:47:55.45520	-24:23:59.7433	 	 
11.950167706392733	-24.35392077994709	Tag 14	CDS/P/2MASS/color	00:47:48.04025	-24:21:14.1148	 	 
11.939948031410967	-24.296969006086403	Tag 15	CDS/P/2MASS/color	00:47:45.58753	-24:17:49.0884	 	 
11.887837424493005	-24.277033460253374	Tag 16	CDS/P/2MASS/color	00:47:33.08098	-24:16:37.3205	 	 
11.82197143852332	-24.264885056288	Tag 17	CDS/P/2MASS/color	00:47:17.27315	-24:15:53.5862	 	 
11.837294714890982	-24.321855902343437	Tag 18	CDS/P/2MASS/color	00:47:20.95073	-24:19:18.6812	 	 
11.855571817273404	-24.349056770801855	Tag 19	CDS/P/2MASS/color	00:47:25.33724	-24:20:56.6044	 	 
11.84345036793499	-24.380895524411425	Tag 20	CDS/P/2MASS/color	00:47:22.42809	-24:22:51.2239	 	 
11.863459332582048	-24.407576714614216	Tag 21	CDS/P/2MASS/color	00:47:27.23024	-24:24:27.2762	 	 
11.83585469917623	-24.43468221828495	Tag 22	CDS/P/2MASS/color	00:47:20.60513	-24:26:04.8560	 	 
11.846642446539512	-24.479627960870356	Tag 23	CDS/P/2MASS/color	00:47:23.19419	-24:28:46.6607	 	 
11.896530426318652	-24.501140680647158	Tag 24	CDS/P/2MASS/color	00:47:35.16730	-24:30:04.1065	 	 
11.882655986025028	-24.544471365635353	Tag 25	CDS/P/2MASS/color	00:47:31.83744	-24:32:40.0969	 	 
11.86686493182167	-23.8764346944685	Tag 26	CDS/P/2MASS/color	00:47:28.04758	-23:52:35.1649	 	 
11.804031832725254	-23.922585489844334	Tag 27	CDS/P/2MASS/color	00:47:12.96764	-23:55:21.3078	 	 
11.743550275637288	-23.92934049031792	Tag 28	CDS/P/2MASS/color	00:46:58.45207	-23:55:45.6258	 	 
11.74719272434112	-23.971490388592695	Tag 29	CDS/P/2MASS/color	00:46:59.32625	-23:58:17.3654	 	 
11.884765431376003	-23.9828542804014	Tag 30	CDS/P/2MASS/color	00:47:32.34370	-23:58:58.2754	 	 
12.057260164656649	-23.856651133583995	Tag 31	CDS/P/2MASS/color	00:48:13.74244	-23:51:23.9441	 	 
12.035443881065275	-23.767518809894465	Tag 32	CDS/P/2MASS/color	00:48:08.50653	-23:46:03.0677	 	 
12.274770114999244	-23.818654534530594	Tag 33	CDS/P/2MASS/color	00:49:05.94483	-23:49:07.1563	 	 
12.141092347905467	-23.923005324161345	Tag 34	CDS/P/2MASS/color	00:48:33.86216	-23:55:22.8192	 	 
12.399600086958436	-23.94700738244215	Tag 35	CDS/P/2MASS/color	00:49:35.90402	-23:56:49.2266	 	 
12.377525972296235	-23.853778892557234	Tag 36	CDS/P/2MASS/color	00:49:30.60623	-23:51:13.6040	 	 
12.377366314704528	-23.756373666383322	Tag 37	CDS/P/2MASS/color	00:49:30.56792	-23:45:22.9452	 	 
12.462851995334447	-23.841893825906922	Tag 38	CDS/P/2MASS/color	00:49:51.08448	-23:50:30.8178	 	 
12.474309853209467	-23.895755157715264	Tag 39	CDS/P/2MASS/color	00:49:53.83436	-23:53:44.7186	 	 
12.561280085900423	-23.921116661904808	Tag 40	CDS/P/2MASS/color	00:50:14.70722	-23:55:16.0200	 	 
12.509975409492844	-23.95301753365798	Tag 41	CDS/P/2MASS/color	00:50:02.39410	-23:57:10.8631	 	 
12.316463518226254	-23.956092005390158	Tag 42	CDS/P/2MASS/color	00:49:15.95124	-23:57:21.9312	 	 
12.330133264608	-24.00512605894719	Tag 43	CDS/P/2MASS/color	00:49:19.23198	-24:00:18.4538	 	 
12.234849773374659	-24.00658024448466	Tag 44	CDS/P/2MASS/color	00:48:56.36395	-24:00:23.6889	 	 
12.260588403857163	-24.042488970658876	Tag 45	CDS/P/2MASS/color	00:49:02.54122	-24:02:32.9603	 	 
12.412604153483702	-24.027122003451552	Tag 46	CDS/P/2MASS/color	00:49:39.02500	-24:01:37.6392	 	 
12.38437088091404	-23.88140204611513	Tag 47	CDS/P/2MASS/color	00:49:32.24901	-23:52:53.0474	 	 
12.266510817438377	-23.87876136572658	Tag 48	CDS/P/2MASS/color	00:49:03.96260	-23:52:43.5409	 	 
12.485990991040198	-24.035276720762795	Tag 49	CDS/P/2MASS/color	00:49:56.63784	-24:02:06.9962	 	 
12.439924488727586	-24.069906542001522	Tag 50	CDS/P/2MASS/color	00:49:45.58188	-24:04:11.6636	 	 
12.592107393177502	-24.101338448142506	Tag 51	CDS/P/2MASS/color	00:50:22.10577	-24:06:04.8184	 	 
12.549839248738413	-24.138753801555545	Tag 52	CDS/P/2MASS/color	00:50:11.96142	-24:08:19.5137	 	 
11.688419274085359	-24.05423340601651	Tag 53	CDS/P/2MASS/color	00:46:45.22063	-24:03:15.2403	 	 
11.73913014536793	-24.070660896316436	Tag 54	CDS/P/2MASS/color	00:46:57.39123	-24:04:14.3792	 	 
11.84959346429182	-24.040334246838764	Tag 55	CDS/P/2MASS/color	00:47:23.90243	-24:02:25.2033	 	 
11.862541060785722	-24.01445075020717	Tag 56	CDS/P/2MASS/color	00:47:27.00985	-24:00:52.0227	 	 
11.926187688788238	-24.041269831169725	Tag 57	CDS/P/2MASS/color	00:47:42.28505	-24:02:28.5714	 	 
11.916730962701342	-24.07488111119305	Tag 58	CDS/P/2MASS/color	00:47:40.01543	-24:04:29.5720	 	 
12.006299283252977	-24.111662063440832	Tag 59	CDS/P/2MASS/color	00:48:01.51183	-24:06:41.9834	 	 
11.997791036976468	-23.99992629275987	Tag 60	CDS/P/2MASS/color	00:47:59.46985	-23:59:59.7347	 	 
12.079863613900185	-24.030761981391162	Tag 61	CDS/P/2MASS/color	00:48:19.16727	-24:01:50.7431	 	 
12.07098002441109	-24.098903271009465	Tag 62	CDS/P/2MASS/color	00:48:17.03521	-24:05:56.0518	 	 
12.035644306671633	-24.089844305515772	Tag 63	CDS/P/2MASS/color	00:48:08.55463	-24:05:23.4395	 	 
12.07548244868843	-24.12206485836459	Tag 64	CDS/P/2MASS/color	00:48:18.11579	-24:07:19.4335	 	 
12.076527858599137	-24.169757468346287	Tag 65	CDS/P/2MASS/color	00:48:18.36669	-24:10:11.1269	 	 
12.092003843683157	-24.205626889306327	Tag 66	CDS/P/2MASS/color	00:48:22.08092	-24:12:20.2568	 	 
12.201104450598526	-24.223651005419175	Tag 67	CDS/P/2MASS/color	00:48:48.26507	-24:13:25.1436	 	 
12.177975784306948	-24.106044072446583	Tag 68	CDS/P/2MASS/color	00:48:42.71419	-24:06:21.7587	 	 
12.15502567715092	-24.07019383095989	Tag 69	CDS/P/2MASS/color	00:48:37.20616	-24:04:12.6978	 	 
12.184765566664034	-24.01246330513642	Tag 70	CDS/P/2MASS/color	00:48:44.34374	-24:00:44.8679	 	 
12.137487478664847	-23.987094071490706	Tag 71	CDS/P/2MASS/color	00:48:32.99699	-23:59:13.5387	 	 
12.09274736332712	-23.990778186367432	Tag 72	CDS/P/2MASS/color	00:48:22.25937	-23:59:26.8015	 	 
11.999772773072246	-23.984027723292265	Tag 73	CDS/P/2MASS/color	00:47:59.94547	-23:59:02.4998	 	 
12.043509637453557	-23.968561521991177	Tag 74	CDS/P/2MASS/color	00:48:10.44231	-23:58:06.8215	 	 
11.879388797638082	-24.13528212586178	Tag 75	CDS/P/2MASS/color	00:47:31.05331	-24:08:07.0157	 	 
11.838545819645178	-24.17068944687531	Tag 76	CDS/P/2MASS/color	00:47:21.25100	-24:10:14.4820	 	 
11.757922014820002	-24.148811136435267	Tag 77	CDS/P/2MASS/color	00:47:01.90128	-24:08:55.7201	 	 
11.717118709769903	-24.14012652282352	Tag 78	CDS/P/2MASS/color	00:46:52.10849	-24:08:24.4555	 	 
11.666871127710222	-24.128234872520284	Tag 79	CDS/P/2MASS/color	00:46:40.04907	-24:07:41.6455	 	 
11.694162121855602	-24.170978437348058	Tag 80	CDS/P/2MASS/color	00:46:46.59891	-24:10:15.5224	 	 
11.73594455877422	-24.195114078655052	Tag 81	CDS/P/2MASS/color	00:46:56.62669	-24:11:42.4107	 	 
