_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.768418035354742	-24.951041458595455	Tag 0	CDS/P/2MASS/color	00:51:04.42033	-24:57:03.7493	 	 
12.885214841213422	-25.005512058679894	Tag 1	CDS/P/2MASS/color	00:51:32.45156	-25:00:19.8434	 	 
12.75533416248113	-25.023715651628656	Tag 2	CDS/P/2MASS/color	00:51:01.28020	-25:01:25.3763	 	 
12.746601148315465	-25.09843749323821	Tag 3	CDS/P/2MASS/color	00:50:59.18428	-25:05:54.3750	 	 
13.077505403980624	-25.097232758888783	Tag 4	CDS/P/2MASS/color	00:52:18.60130	-25:05:50.0379	 	 
13.303483181360228	-25.09569991748348	Tag 5	CDS/P/2MASS/color	00:53:12.83596	-25:05:44.5197	 	 
13.104315090305745	-24.934554861951494	Tag 6	CDS/P/2MASS/color	00:52:25.03562	-24:56:04.3975	 	 
12.440353137039788	-24.937259964526426	Tag 7	CDS/P/2MASS/color	00:49:45.68475	-24:56:14.1359	 	 
12.379273718899357	-24.82016654844156	Tag 8	CDS/P/2MASS/color	00:49:31.02569	-24:49:12.5996	 	 
12.923830367386826	-24.81515439111865	Tag 9	CDS/P/2MASS/color	00:51:41.71929	-24:48:54.5558	 	 
13.19754437716574	-24.795455085487525	Tag 10	CDS/P/2MASS/color	00:52:47.41065	-24:47:43.6383	 	 
13.334969188667376	-24.919259466710415	Tag 11	CDS/P/2MASS/color	00:53:20.39261	-24:55:09.3341	 	 
13.364567633856495	-25.21150283045537	Tag 12	CDS/P/2MASS/color	00:53:27.49623	-25:12:41.4102	 	 
13.099991524003109	-25.20864672285486	Tag 13	CDS/P/2MASS/color	00:52:23.99797	-25:12:31.1282	 	 
12.887944780458152	-25.21534439852753	Tag 14	CDS/P/2MASS/color	00:51:33.10675	-25:12:55.2398	 	 
12.468339349332046	-25.02594097064521	Tag 15	CDS/P/2MASS/color	00:49:52.40144	-25:01:33.3875	 	 
12.442840338649496	-24.764593459639464	Tag 16	CDS/P/2MASS/color	00:49:46.28168	-24:45:52.5365	 	 
12.68231503273574	-24.745756848615212	Tag 17	CDS/P/2MASS/color	00:50:43.75561	-24:44:44.7247	 	 
13.0313895376817	-24.74557812043241	Tag 18	CDS/P/2MASS/color	00:52:07.53349	-24:44:44.0812	 	 
12.346965371206172	-24.563140075337486	Tag 19	CDS/P/2MASS/color	00:49:23.27169	-24:33:47.3043	 	 
