_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.160627453118137	-24.198518314916072	Tag 0	CDS/P/2MASS/color	00:48:38.55059	-24:11:54.6659	 	 
12.36163840609109	-24.196091643601235	Tag 1	CDS/P/2MASS/color	00:49:26.79322	-24:11:45.9299	 	 
12.3513129368189	-24.23996659482392	Tag 2	CDS/P/2MASS/color	00:49:24.31510	-24:14:23.8797	 	 
12.483085776959989	-24.261892508762273	Tag 3	CDS/P/2MASS/color	00:49:55.94059	-24:15:42.8130	 	 
12.512846178566809	-24.22321938660353	Tag 4	CDS/P/2MASS/color	00:50:03.08308	-24:13:23.5898	 	 
12.48360582223519	-24.179359751894737	Tag 5	CDS/P/2MASS/color	00:49:56.06540	-24:10:45.6951	 	 
12.549458717055748	-24.183489293814706	Tag 6	CDS/P/2MASS/color	00:50:11.87009	-24:11:00.5615	 	 
12.567181223129467	-24.161532153128874	Tag 7	CDS/P/2MASS/color	00:50:16.12349	-24:09:41.5158	 	 
12.598758845729487	-24.219476499943706	Tag 8	CDS/P/2MASS/color	00:50:23.70212	-24:13:10.1154	 	 
12.652665229446413	-24.252828571966493	Tag 9	CDS/P/2MASS/color	00:50:36.63966	-24:15:10.1829	 	 
12.645311254309396	-24.301942091030504	Tag 10	CDS/P/2MASS/color	00:50:34.87470	-24:18:06.9915	 	 
12.656263782350846	-24.33326576986087	Tag 11	CDS/P/2MASS/color	00:50:37.50331	-24:19:59.7568	 	 
12.57599093715833	-24.32397562941031	Tag 12	CDS/P/2MASS/color	00:50:18.23782	-24:19:26.3123	 	 
12.517513446129913	-24.316717930188624	Tag 13	CDS/P/2MASS/color	00:50:04.20323	-24:19:00.1845	 	 
12.547831208235849	-24.262366852395296	Tag 14	CDS/P/2MASS/color	00:50:11.47949	-24:15:44.5207	 	 
12.433223348659286	-24.202362067565605	Tag 15	CDS/P/2MASS/color	00:49:43.97360	-24:12:08.5034	 	 
12.41145630952464	-24.140204419236383	Tag 16	CDS/P/2MASS/color	00:49:38.74951	-24:08:24.7359	 	 
12.466405911467826	-24.135489925333253	Tag 17	CDS/P/2MASS/color	00:49:51.93742	-24:08:07.7637	 	 
12.354290807534538	-24.036010258530705	Tag 18	CDS/P/2MASS/color	00:49:25.02979	-24:02:09.6369	 	 
12.353138399058084	-24.085873132864684	Tag 19	CDS/P/2MASS/color	00:49:24.75322	-24:05:09.1433	 	 
12.481136244741345	-24.065335352135264	Tag 20	CDS/P/2MASS/color	00:49:55.47270	-24:03:55.2073	 	 
12.484245264309582	-24.038064597179137	Tag 21	CDS/P/2MASS/color	00:49:56.21886	-24:02:17.0325	 	 
12.447847500244722	-24.04041951239169	Tag 22	CDS/P/2MASS/color	00:49:47.48340	-24:02:25.5102	 	 
12.432190979763613	-23.98926274963638	Tag 23	CDS/P/2MASS/color	00:49:43.72584	-23:59:21.3459	 	 
12.487341002027446	-23.994692139591997	Tag 24	CDS/P/2MASS/color	00:49:56.96184	-23:59:40.8917	 	 
12.45549186035608	-23.972633797859334	Tag 25	CDS/P/2MASS/color	00:49:49.31805	-23:58:21.4817	 	 
12.518872074317406	-23.97155565771948	Tag 26	CDS/P/2MASS/color	00:50:04.52930	-23:58:17.6004	 	 
12.38585817132324	-23.963037872125085	Tag 27	CDS/P/2MASS/color	00:49:32.60596	-23:57:46.9363	 	 
12.3579966158719	-24.00121078437991	Tag 28	CDS/P/2MASS/color	00:49:25.91919	-24:00:04.3588	 	 
12.422828611289871	-24.064059666135346	Tag 29	CDS/P/2MASS/color	00:49:41.47887	-24:03:50.6148	 	 
12.371202804796072	-23.809040720688632	Tag 30	CDS/P/2MASS/color	00:49:29.08867	-23:48:32.5466	 	 
12.371563848749716	-23.833082996957486	Tag 31	CDS/P/2MASS/color	00:49:29.17532	-23:49:59.0988	 	 
12.386566515147823	-23.867092166919573	Tag 32	CDS/P/2MASS/color	00:49:32.77596	-23:52:01.5318	 	 
12.405724068867793	-23.857481874685828	Tag 33	CDS/P/2MASS/color	00:49:37.37378	-23:51:26.9347	 	 
12.427513641466822	-23.81043263022759	Tag 34	CDS/P/2MASS/color	00:49:42.60327	-23:48:37.5575	 	 
12.420761110902909	-23.788106740743174	Tag 35	CDS/P/2MASS/color	00:49:40.98267	-23:47:17.1843	 	 
12.481568200408606	-23.791883965887905	Tag 36	CDS/P/2MASS/color	00:49:55.57637	-23:47:30.7823	 	 
12.498079135688362	-23.779171657127044	Tag 37	CDS/P/2MASS/color	00:49:59.53899	-23:46:45.0180	 	 
12.504100564541002	-23.817636988110074	Tag 38	CDS/P/2MASS/color	00:50:00.98414	-23:49:03.4932	 	 
12.507865001184543	-23.839960406639253	Tag 39	CDS/P/2MASS/color	00:50:01.88760	-23:50:23.8575	 	 
12.492102582573436	-23.86538151237511	Tag 40	CDS/P/2MASS/color	00:49:58.10462	-23:51:55.3734	 	 
12.509384250332701	-23.87705333851208	Tag 41	CDS/P/2MASS/color	00:50:02.25222	-23:52:37.3920	 	 
12.499636393769157	-23.922736806817326	Tag 42	CDS/P/2MASS/color	00:49:59.91273	-23:55:21.8525	 	 
12.47746325000196	-23.901448025706394	Tag 43	CDS/P/2MASS/color	00:49:54.59118	-23:54:05.2129	 	 
12.439520363346338	-23.897672286678947	Tag 44	CDS/P/2MASS/color	00:49:45.48489	-23:53:51.6202	 	 
12.370780104088261	-23.88734904521651	Tag 45	CDS/P/2MASS/color	00:49:28.98722	-23:53:14.4566	 	 
12.33807726434083	-23.913775379422614	Tag 46	CDS/P/2MASS/color	00:49:21.13854	-23:54:49.5914	 	 
12.333234234975077	-23.867748388251027	Tag 47	CDS/P/2MASS/color	00:49:19.97622	-23:52:03.8942	 	 
12.292284704657504	-23.87732920197176	Tag 48	CDS/P/2MASS/color	00:49:10.14833	-23:52:38.3851	 	 
12.278343827652458	-23.910286498866796	Tag 49	CDS/P/2MASS/color	00:49:06.80252	-23:54:37.0314	 	 
12.291814704631012	-23.95495038373752	Tag 50	CDS/P/2MASS/color	00:49:10.03553	-23:57:17.8214	 	 
12.004326162637433	-23.8696514272556	Tag 51	CDS/P/2MASS/color	00:48:01.03828	-23:52:10.7451	 	 
12.048744754640628	-23.860705735223366	Tag 52	CDS/P/2MASS/color	00:48:11.69874	-23:51:38.5406	 	 
12.045796656503038	-23.89953093405172	Tag 53	CDS/P/2MASS/color	00:48:10.99120	-23:53:58.3114	 	 
12.119936525031356	-23.858611130489994	Tag 54	CDS/P/2MASS/color	00:48:28.78477	-23:51:31.0001	 	 
12.14475759094422	-23.862484618508226	Tag 55	CDS/P/2MASS/color	00:48:34.74182	-23:51:44.9446	 	 
12.17122629449353	-23.88427269447159	Tag 56	CDS/P/2MASS/color	00:48:41.09431	-23:53:03.3817	 	 
12.219896547868247	-23.8863256299432	Tag 57	CDS/P/2MASS/color	00:48:52.77517	-23:53:10.7723	 	 
12.201301234639336	-23.909935942355286	Tag 58	CDS/P/2MASS/color	00:48:48.31230	-23:54:35.7694	 	 
12.20820257698037	-23.949651925266114	Tag 59	CDS/P/2MASS/color	00:48:49.96862	-23:56:58.7469	 	 
12.158838151532033	-23.92131363105325	Tag 60	CDS/P/2MASS/color	00:48:38.12116	-23:55:16.7291	 	 
12.114400010860306	-23.909086076702042	Tag 61	CDS/P/2MASS/color	00:48:27.45600	-23:54:32.7099	 	 
12.056572454947274	-23.9285026142706	Tag 62	CDS/P/2MASS/color	00:48:13.57739	-23:55:42.6094	 	 
12.00429122779965	-23.93296723984524	Tag 63	CDS/P/2MASS/color	00:48:01.02989	-23:55:58.6821	 	 
11.950373725821214	-23.93621826689983	Tag 64	CDS/P/2MASS/color	00:47:48.08969	-23:56:10.3858	 	 
11.915100178148263	-23.92274603224334	Tag 65	CDS/P/2MASS/color	00:47:39.62404	-23:55:21.8857	 	 
11.916438301064687	-23.718636844529698	Tag 66	CDS/P/2MASS/color	00:47:39.94519	-23:43:07.0926	 	 
11.911192726813315	-23.70249261882916	Tag 67	CDS/P/2MASS/color	00:47:38.68625	-23:42:08.9734	 	 
