_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.658545141612425	-25.793904491218196	Tag 0	CDS/P/2MASS/color	00:50:38.05083	-25:47:38.0562	 	 
12.730580267792952	-25.858247958983128	Tag 1	CDS/P/2MASS/color	00:50:55.33926	-25:51:29.6927	 	 
13.008499933619376	-25.877633854292164	Tag 2	CDS/P/2MASS/color	00:52:02.03998	-25:52:39.4819	 	 
13.147462336781741	-25.87262153263358	Tag 3	CDS/P/2MASS/color	00:52:35.39096	-25:52:21.4375	 	 
13.006006032344304	-25.67937106833807	Tag 4	CDS/P/2MASS/color	00:52:01.44145	-25:40:45.7358	 	 
13.229928698891957	-25.713565837896457	Tag 5	CDS/P/2MASS/color	00:52:55.18289	-25:42:48.8370	 	 
13.247183533279529	-25.84270817606055	Tag 6	CDS/P/2MASS/color	00:52:59.32405	-25:50:33.7494	 	 
13.209759633208233	-25.912567009641233	Tag 7	CDS/P/2MASS/color	00:52:50.34231	-25:54:45.2412	 	 
13.08312690894602	-25.970125117149415	Tag 8	CDS/P/2MASS/color	00:52:19.95046	-25:58:12.4504	 	 
12.853376811668715	-25.957119058585846	Tag 9	CDS/P/2MASS/color	00:51:24.81043	-25:57:25.6286	 	 
12.623853972202957	-25.86638088662464	Tag 10	CDS/P/2MASS/color	00:50:29.72495	-25:51:58.9712	 	 
12.6998055995341	-25.899659808382623	Tag 11	CDS/P/2MASS/color	00:50:47.95334	-25:53:58.7753	 	 
12.913246661807664	-25.623457634286197	Tag 12	CDS/P/2MASS/color	00:51:39.17920	-25:37:24.4475	 	 
13.048070827023686	-25.60748706979282	Tag 13	CDS/P/2MASS/color	00:52:11.53700	-25:36:26.9535	 	 
13.284078484526418	-25.625696399701525	Tag 14	CDS/P/2MASS/color	00:53:08.17884	-25:37:32.5070	 	 
13.291152186726787	-25.678870428764167	Tag 15	CDS/P/2MASS/color	00:53:09.87652	-25:40:43.9335	 	 
13.269213573358469	-25.729410954072126	Tag 16	CDS/P/2MASS/color	00:53:04.61126	-25:43:45.8794	 	 
13.340520960390515	-25.67352180994793	Tag 17	CDS/P/2MASS/color	00:53:21.72503	-25:40:24.6785	 	 
13.428008528911699	-25.64474851431829	Tag 18	CDS/P/2MASS/color	00:53:42.72205	-25:38:41.0947	 	 
13.430419310074068	-25.7377262208288	Tag 19	CDS/P/2MASS/color	00:53:43.30063	-25:44:15.8144	 	 
13.505785781873035	-25.72615365633671	Tag 20	CDS/P/2MASS/color	00:54:01.38859	-25:43:34.1532	 	 
13.478064700866678	-25.805063862245238	Tag 21	CDS/P/2MASS/color	00:53:54.73553	-25:48:18.2299	 	 
13.520405704977861	-25.79665182690164	Tag 22	CDS/P/2MASS/color	00:54:04.89737	-25:47:47.9466	 	 
13.557600902885659	-25.82741315726717	Tag 23	CDS/P/2MASS/color	00:54:13.82422	-25:49:38.6874	 	 
13.551298868507029	-25.867645201544356	Tag 24	CDS/P/2MASS/color	00:54:12.31173	-25:52:03.5227	 	 
13.465059317399877	-25.619118746158197	Tag 25	CDS/P/2MASS/color	00:53:51.61424	-25:37:08.8275	 	 
13.364828108768444	-25.59568364974085	Tag 26	CDS/P/2MASS/color	00:53:27.55875	-25:35:44.4611	 	 
13.231620241167185	-25.584702296849414	Tag 27	CDS/P/2MASS/color	00:52:55.58886	-25:35:04.9283	 	 
13.191033442621908	-25.631164442210547	Tag 28	CDS/P/2MASS/color	00:52:45.84803	-25:37:52.1920	 	 
13.03357420690271	-25.57558050569207	Tag 29	CDS/P/2MASS/color	00:52:08.05781	-25:34:32.0898	 	 
13.15735456876657	-25.689636987263768	Tag 30	CDS/P/2MASS/color	00:52:37.76510	-25:41:22.6932	 	 
13.14856048097634	-25.762235201634056	Tag 31	CDS/P/2MASS/color	00:52:35.65452	-25:45:44.0467	 	 
13.16412738907365	-25.83747116836083	Tag 32	CDS/P/2MASS/color	00:52:39.39057	-25:50:14.8962	 	 
12.932389779189236	-25.233659401192842	Tag 33	CDS/P/2MASS/color	00:51:43.77355	-25:14:01.1738	 	 
12.950405697923182	-25.270477157466203	Tag 34	CDS/P/2MASS/color	00:51:48.09737	-25:16:13.7178	 	 
13.07648435326349	-25.26514430606095	Tag 35	CDS/P/2MASS/color	00:52:18.35624	-25:15:54.5195	 	 
13.284881567802456	-25.224223920003485	Tag 36	CDS/P/2MASS/color	00:53:08.37158	-25:13:27.2061	 	 
13.415676164859622	-25.33851362307213	Tag 37	CDS/P/2MASS/color	00:53:39.76228	-25:20:18.6490	 	 
13.414807194159406	-25.401198152072897	Tag 38	CDS/P/2MASS/color	00:53:39.55373	-25:24:04.3133	 	 
13.284066761599423	-25.398192446055862	Tag 39	CDS/P/2MASS/color	00:53:08.17602	-25:23:53.4928	 	 
13.148808386552163	-25.3700892315295	Tag 40	CDS/P/2MASS/color	00:52:35.71401	-25:22:12.3212	 	 
13.107105804529208	-25.311033355563566	Tag 41	CDS/P/2MASS/color	00:52:25.70539	-25:18:39.7201	 	 
13.144795946246214	-25.216561430681026	Tag 42	CDS/P/2MASS/color	00:52:34.75103	-25:12:59.6212	 	 
13.110637609507297	-25.268337344047666	Tag 43	CDS/P/2MASS/color	00:52:26.55303	-25:16:06.0144	 	 
13.059478810865654	-25.1711102989082	Tag 44	CDS/P/2MASS/color	00:52:14.27491	-25:10:15.9971	 	 
13.043518715712139	-25.066621660795057	Tag 45	CDS/P/2MASS/color	00:52:10.44449	-25:03:59.8380	 	 
