_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
12.383542087911708	-24.88287148357598	Tag 0	CDS/P/2MASS/color	00:49:32.05010	-24:52:58.3373	 	 
12.486260756227033	-24.833787035638153	Tag 1	CDS/P/2MASS/color	00:49:56.70258	-24:50:01.6333	 	 
12.63252380282057	-24.880167883328717	Tag 2	CDS/P/2MASS/color	00:50:31.80571	-24:52:48.6044	 	 
12.78753500989408	-24.96004013563776	Tag 3	CDS/P/2MASS/color	00:51:09.00840	-24:57:36.1445	 	 
12.84512200120472	-24.913736220469886	Tag 4	CDS/P/2MASS/color	00:51:22.82928	-24:54:49.4504	 	 
13.023929129164047	-24.903831088241727	Tag 5	CDS/P/2MASS/color	00:52:05.74299	-24:54:13.7919	 	 
13.050648577354522	-24.981260775278617	Tag 6	CDS/P/2MASS/color	00:52:12.15566	-24:58:52.5388	 	 
13.062763927061228	-25.042503698959035	Tag 7	CDS/P/2MASS/color	00:52:15.06334	-25:02:33.0133	 	 
13.02237575041458	-25.06362404626852	Tag 8	CDS/P/2MASS/color	00:52:05.37018	-25:03:49.0466	 	 
12.887059175245662	-25.043440171593115	Tag 9	CDS/P/2MASS/color	00:51:32.89420	-25:02:36.3846	 	 
12.752442735040646	-25.008716827922218	Tag 10	CDS/P/2MASS/color	00:51:00.58626	-25:00:31.3806	 	 
12.490021757649465	-24.964747180503867	Tag 11	CDS/P/2MASS/color	00:49:57.60522	-24:57:53.0898	 	 
12.35346649494176	-24.984928322974113	Tag 12	CDS/P/2MASS/color	00:49:24.83196	-24:59:05.7420	 	 
12.463329888615881	-25.066830442253426	Tag 13	CDS/P/2MASS/color	00:49:51.19917	-25:04:00.5896	 	 
12.478482982866664	-25.125121495635593	Tag 14	CDS/P/2MASS/color	00:49:54.83592	-25:07:30.4374	 	 
12.6151672231123	-25.115639190296694	Tag 15	CDS/P/2MASS/color	00:50:27.64013	-25:06:56.3011	 	 
12.832103107535756	-25.108980473259887	Tag 16	CDS/P/2MASS/color	00:51:19.70475	-25:06:32.3297	 	 
13.029769114030204	-25.099049449063582	Tag 17	CDS/P/2MASS/color	00:52:07.14459	-25:05:56.5780	 	 
13.051083318745636	-25.12843436421137	Tag 18	CDS/P/2MASS/color	00:52:12.26000	-25:07:42.3637	 	 
12.491509887758207	-24.540751342862475	Tag 19	CDS/P/2MASS/color	00:49:57.96237	-24:32:26.7048	 	 
12.484874611138954	-24.63249615414613	Tag 20	CDS/P/2MASS/color	00:49:56.36991	-24:37:56.9862	 	 
